fishery_name,year,month,crc_area,angler_final,total_effort_hrs,n_completed_angler_trips,mean_trip_length,mean_group_size,sd,total_trips_est,pe_period
Puyallup Carbon salmon 2024,2024,9,804,bank,35979.13721676567,NA,NA,NA,NA,NA,month
Puyallup Carbon salmon 2024,2024,10,802,bank,14139.924337318864,NA,NA,NA,NA,NA,month
Puyallup Carbon salmon 2024,2024,10,804,bank,4459.980927416632,NA,NA,NA,NA,NA,month
Puyallup Carbon salmon 2025,2025,8,804,bank,112964.08830739598,NA,NA,NA,NA,NA,month
Puyallup Carbon salmon 2025,2025,9,802,bank,26640.776030295234,NA,NA,NA,NA,NA,month
Puyallup Carbon salmon 2025,2025,9,804,bank,108891.78444902164,NA,NA,NA,NA,NA,month
Puyallup Carbon salmon 2025,2025,10,802,bank,17058.092298823285,NA,NA,NA,NA,NA,month
Puyallup Carbon salmon 2025,2025,10,804,bank,11350.888256872131,NA,NA,NA,NA,NA,month
Puyallup_Carbon salmon 2022,2022,8,802,bank,0,NA,NA,NA,NA,NA,month
Puyallup_Carbon salmon 2022,2022,8,804,bank,47339.47875121566,NA,NA,NA,NA,NA,month
Puyallup_Carbon salmon 2022,2022,9,802,bank,14358.333403262332,NA,NA,NA,NA,NA,month
Puyallup_Carbon salmon 2022,2022,9,804,bank,45583.32689087821,NA,NA,NA,NA,NA,month
Puyallup_Carbon salmon 2023,2023,8,802,bank,0,NA,NA,NA,NA,NA,month
Puyallup_Carbon salmon 2023,2023,8,804,bank,139747.36670565302,NA,NA,NA,NA,NA,month
Puyallup_Carbon salmon 2023,2023,9,802,bank,31189.82378362573,NA,NA,NA,NA,NA,month
Puyallup_Carbon salmon 2023,2023,9,804,bank,121503.32519137835,NA,NA,NA,NA,NA,month
Puyallup_Carbon salmon 2023,2023,10,802,bank,7079.630493421054,NA,NA,NA,NA,NA,month
Puyallup_Carbon salmon 2023,2023,10,804,bank,5443.505338084795,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,9,398,bank,302.3235132764973,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,9,398,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,9,400,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,9,400,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,9,402,bank,355.5150150204343,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,9,402,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,9,404,bank,4005.3740403739453,3,4.0722233333333335,2.3333333333333335,0.9295069282331002,983.5840798778911,month
Quillayute fall salmon 2022,2022,9,404,boat,367.11555555555555,2,5.441665,1.5,0.12963388619493021,67.46382872807413,month
Quillayute fall salmon 2022,2022,9,406,bank,355.5150150204343,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,9,406,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,10,398,bank,107.12989803613198,1,5.25,1,NA,20.40569486402514,month
Quillayute fall salmon 2022,2022,10,398,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,10,400,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,10,400,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,10,402,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,10,402,boat,35.87333333333333,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,10,404,bank,590.5931332099806,6,6.641666666666667,4.166666666666667,3.73277885465864,88.92242909058679,month
Quillayute fall salmon 2022,2022,10,404,boat,241.685,1,2,2,NA,120.8425,month
Quillayute fall salmon 2022,2022,10,406,bank,47.108676143772286,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,10,406,boat,96.07999999999998,1,5.68333,4,NA,16.90558176280455,month
Quillayute fall salmon 2022,2022,11,398,bank,724.1578217328172,28,4.658928214285714,1.4285714285714286,2.732164111805408,155.43442363252677,month
Quillayute fall salmon 2022,2022,11,398,boat,1210.1467350088183,29,6.9212644827586205,2.7586206896551726,1.5410124036202077,174.84474665335833,month
Quillayute fall salmon 2022,2022,11,400,bank,503.85580085321214,6,6.558333333333334,1.6666666666666667,2.1872298410973334,76.8268057209472,month
Quillayute fall salmon 2022,2022,11,400,boat,31.629080687830683,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,11,402,bank,88.5715507543841,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,11,402,boat,70.59383377425044,2,6.008335,1.5,4.254428157161665,11.749317202561183,month
Quillayute fall salmon 2022,2022,11,404,bank,350.1630027807971,9,4.88889,2.111111111111111,3.4136358793337935,71.62423429056435,month
Quillayute fall salmon 2022,2022,11,404,boat,753.4847949735449,23,6.299999565217392,2.4347826086956523,1.8645353091843708,119.60076936093324,month
Quillayute fall salmon 2022,2022,11,406,bank,1901.4467032641887,22,4.150756818181818,1.9545454545454546,2.853126521944431,458.09638737089193,month
Quillayute fall salmon 2022,2022,11,406,boat,2337.5315806878307,32,6.4921884375,2.96875,2.236143560204905,360.0529471981813,month
Quillayute fall salmon 2022,2022,12,398,bank,888.6489315304036,55,4.076364,1.7454545454545454,2.2637226896760287,218.00038748512245,month
Quillayute fall salmon 2022,2022,12,398,boat,760.3485596707818,41,6.4166668292682925,2.2195121951219514,1.6621691232985876,118.49587642646644,month
Quillayute fall salmon 2022,2022,12,400,bank,770.976356659887,11,4.89394,1.8181818181818181,2.578342390339188,157.53694500951931,month
Quillayute fall salmon 2022,2022,12,400,boat,24.9038683127572,4,4.0333325,2.25,0.4642781733239244,6.1745140805418846,month
Quillayute fall salmon 2022,2022,12,402,bank,5.410404952750138,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,12,402,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2022,2022,12,404,bank,149.32874525364008,1,2,3,NA,74.66437262682004,month
Quillayute fall salmon 2022,2022,12,404,boat,59.522962962962964,2,5.68333,2,0.9899494936611668,10.473254757855512,month
Quillayute fall salmon 2022,2022,12,406,bank,135.25998019928954,1,1.33333,1,NA,101.44523876256407,month
Quillayute fall salmon 2022,2022,12,406,boat,29.777407407407406,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,9,398,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,9,398,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,9,400,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,9,400,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,9,402,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,9,402,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,9,404,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,9,404,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,9,406,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,9,406,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,10,398,bank,459.22312788650845,5,5.183332,2.2,2.6746762161278514,88.59612463305619,month
Quillayute fall salmon 2023,2023,10,398,boat,912.5160511363637,19,6.8421042105263155,2.9473684210526314,2.095633103997495,133.36775106881487,month
Quillayute fall salmon 2023,2023,10,400,bank,382.3698515466275,3,2.6888900000000002,1.6666666666666667,2.07901880347437,142.20360503651227,month
Quillayute fall salmon 2023,2023,10,400,boat,25.811363636363637,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,10,402,bank,169.41734373581835,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,10,402,boat,723.6036931818182,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,10,404,bank,2897.048024938735,32,5.33489625,1.9375,3.1585393512413806,543.0373692719395,month
Quillayute fall salmon 2023,2023,10,404,boat,4908.347727272728,36,6.647685555555555,2.3333333333333335,2.409321588928474,738.354377061466,month
Quillayute fall salmon 2023,2023,10,406,bank,1606.017330634168,33,4.2752530303030305,2.0606060606060606,2.8181181667365425,375.6543341998013,month
Quillayute fall salmon 2023,2023,10,406,boat,548.1703124999999,5,5.766666,2.8,2.4296484770908733,95.05844668305741,month
Quillayute fall salmon 2023,2023,11,398,bank,284.84708548353956,6,3.1277783333333335,1.8333333333333333,1.7577952457373032,91.07009996452419,month
Quillayute fall salmon 2023,2023,11,398,boat,1072.687094155844,18,6.168518888888888,2.888888888888889,1.5556544116597169,173.89702673814185,month
Quillayute fall salmon 2023,2023,11,400,bank,99.38283478698744,3,1.8222233333333333,2,1.0463334218275422,54.5393272981472,month
Quillayute fall salmon 2023,2023,11,400,boat,53.861539502164504,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,11,402,bank,9.536848168343445,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,11,402,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,11,404,bank,195.03043287903057,4,2.3458325,2.5,1.984309719984509,83.13911282200692,month
Quillayute fall salmon 2023,2023,11,404,boat,412.0854301948052,1,2.4,5,NA,171.70226258116884,month
Quillayute fall salmon 2023,2023,11,406,bank,768.9061625569634,10,3.341667,1.5,1.8896618173516304,230.09658429668886,month
Quillayute fall salmon 2023,2023,11,406,boat,760.7974161255411,6,5.644445,2.6666666666666665,1.4103049683348634,134.7869305353389,month
Quillayute fall salmon 2023,2023,12,398,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,12,398,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,12,400,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,12,400,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,12,402,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,12,402,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,12,404,bank,1.9265705049884456,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,12,404,boat,21.86704545454545,1,7.53333,3,NA,2.9027064332168444,month
Quillayute fall salmon 2023,2023,12,406,bank,5.353488019353351,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2023,2023,12,406,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2024,2024,9,398,bank,338.80551980633965,13,2.0974361538461537,2.076923076923077,1.0967927102658495,161.53317429236557,month
Quillayute fall salmon 2024,2024,9,398,boat,849.3633597883597,11,6.1393936363636366,2.5454545454545454,1.8675638825928966,138.34645733702095,month
Quillayute fall salmon 2024,2024,9,400,bank,332.5091218812443,10,4.261667,2.2,1.6234024637371283,78.02325284477747,month
Quillayute fall salmon 2024,2024,9,400,boat,59.47155257936508,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2024,2024,9,402,bank,78.12060185918449,1,0.51667,2,NA,151.20018940365125,month
Quillayute fall salmon 2024,2024,9,402,boat,374.5522321428572,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2024,2024,9,404,bank,1285.7488717298284,23,4.657246521739131,2.347826086956522,3.782992624494298,276.07490085143655,month
Quillayute fall salmon 2024,2024,9,404,boat,1676.3768518518518,25,5.3413324,2.36,1.6302634449128153,313.84993973635716,month
Quillayute fall salmon 2024,2024,9,406,bank,1186.936244590366,18,2.5361105555555556,2.1666666666666665,1.4513266806593859,468.0143939270652,month
Quillayute fall salmon 2024,2024,9,406,boat,262.63775628306877,1,3.98333,2,NA,65.9342199323352,month
Quillayute fall salmon 2024,2024,10,398,bank,257.4994460652492,11,4.375758181818182,2,3.148425904923977,58.84681816632174,month
Quillayute fall salmon 2024,2024,10,398,boat,1015.0998037918872,8,5.9229175,2.125,2.7660622568437816,171.38509928458186,month
Quillayute fall salmon 2024,2024,10,400,bank,227.7001942987656,5,2.620002,2,0.9064113672444758,86.90840476410537,month
Quillayute fall salmon 2024,2024,10,400,boat,41.005013227513224,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2024,2024,10,402,bank,112.20386313692347,3,1.9944433333333333,1.3333333333333333,0.9916766759550883,56.25823569998152,month
Quillayute fall salmon 2024,2024,10,402,boat,580.3900411522634,2,7.074999999999999,2.5,0.22391243333053196,82.03392807805844,month
Quillayute fall salmon 2024,2024,10,404,bank,1562.960615217512,45,3.524814222222222,2,2.4429807127131777,443.4164516710734,month
Quillayute fall salmon 2024,2024,10,404,boat,5007.116145544637,41,5.541057804878049,2.341463414634146,2.638693992884086,903.6390382241892,month
Quillayute fall salmon 2024,2024,10,406,bank,1573.9321601329052,40,2.42833325,1.925,1.5869044690914762,648.1532796756397,month
Quillayute fall salmon 2024,2024,10,406,boat,3724.1998015873014,40,6.81750075,2.75,1.7659446432584656,546.270537863498,month
Quillayute fall salmon 2024,2024,11,398,bank,502.4847284797554,23,3.3833334782608695,2.0434782608695654,1.7033684512795888,148.51764737599765,month
Quillayute fall salmon 2024,2024,11,398,boat,1298.4045748299318,17,5.737255294117647,2.588235294117647,1.730651207295673,226.31110317875755,month
Quillayute fall salmon 2024,2024,11,400,bank,269.03949071686156,2,2.9666699999999997,1.5,0.7778174593052023,90.68736688504673,month
Quillayute fall salmon 2024,2024,11,400,boat,142.57326105442178,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2024,2024,11,402,bank,31.997228116827905,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2024,2024,11,402,boat,74.19965136054422,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2024,2024,11,404,bank,74.96047066778574,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2024,2024,11,404,boat,829.7436352040816,1,4.31667,3,NA,192.2184543187414,month
Quillayute fall salmon 2024,2024,11,406,bank,945.7361372819288,18,2.305555555555556,1.6111111111111112,2.1458575901934522,410.19880653192087,month
Quillayute fall salmon 2024,2024,11,406,boat,4152.837969812925,57,6.1456140350877195,2.6140350877192984,1.456902372495028,675.7401206946523,month
Quillayute fall salmon 2025,2025,9,398,bank,270.01179955675275,4,3.4083325,1.75,2.0906536590800973,79.22108525408032,month
Quillayute fall salmon 2025,2025,9,398,boat,240.7333429783951,2,6.758335,2.5,1.0017369637035463,35.62021459107829,month
Quillayute fall salmon 2025,2025,9,400,bank,626.773088561463,12,6.4652775,2.0833333333333335,2.5211767666567027,96.94449906619833,month
Quillayute fall salmon 2025,2025,9,400,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,9,402,bank,52.141263423811544,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,9,402,boat,39.71068672839507,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,9,404,bank,1848.0449019360512,34,3.183333823529412,1.8823529411764706,2.257706410430076,580.5375761336569,month
Quillayute fall salmon 2025,2025,9,404,boat,2262.993525752315,25,5.0593328,2.64,2.3384432096242294,447.2909008382123,month
Quillayute fall salmon 2025,2025,9,406,bank,2089.4137656493726,19,4.198246842105263,1.4210526315789473,4.07244961349507,497.68721188428503,month
Quillayute fall salmon 2025,2025,9,406,boat,407.36756365740746,3,6.044443333333334,3.6666666666666665,2.1071508321981445,67.3953813762956,month
Quillayute fall salmon 2025,2025,10,398,bank,256.2043509303677,1,4.21667,1,NA,60.75987709030294,month
Quillayute fall salmon 2025,2025,10,398,boat,1225.2445387517148,12,5.941666666666666,2.4166666666666665,1.8622855703303416,206.21226458654388,month
Quillayute fall salmon 2025,2025,10,400,bank,277.06590298637826,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,10,400,boat,29.05150034293553,1,5.8,2,NA,5.008879369471643,month
Quillayute fall salmon 2025,2025,10,402,bank,476.2740996337605,3,2.1777766666666665,2.3333333333333335,2.862802321089134,218.6974022284626,month
Quillayute fall salmon 2025,2025,10,402,boat,24.26616512345679,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,10,404,bank,4218.0230448065895,32,4.82864625,2.28125,3.1797645254455964,873.5415324339797,month
Quillayute fall salmon 2025,2025,10,404,boat,6527.229616769548,66,6.057323181818182,2.8181818181818183,1.975590915119329,1077.5765830626058,month
Quillayute fall salmon 2025,2025,10,406,bank,4858.325612668221,41,3.973577317073171,1.975609756097561,3.1020152739952978,1222.657878530153,month
Quillayute fall salmon 2025,2025,10,406,boat,1987.1877293381347,22,6.748485,2.4545454545454546,1.7844862977358897,294.46427299432906,month
Quillayute fall salmon 2025,2025,11,398,bank,1780.0649057824526,34,5.675000294117647,2,2.7530153713133876,313.66780855105105,month
Quillayute fall salmon 2025,2025,11,398,boat,1567.284614197531,21,6.367460476190476,2.3333333333333335,2.3923352583542217,246.13966903414627,month
Quillayute fall salmon 2025,2025,11,400,bank,629.6010719953812,7,6.2,2.142857142857143,1.956873294978497,101.54855999925502,month
Quillayute fall salmon 2025,2025,11,400,boat,151.63539544753087,3,6.766666666666667,3.6666666666666665,0.9073771725877466,22.409171741014415,month
Quillayute fall salmon 2025,2025,11,402,bank,54.34891492558393,1,0.51667,1,NA,105.19076959293926,month
Quillayute fall salmon 2025,2025,11,402,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,11,404,bank,293.73947721593305,1,2,3,NA,146.86973860796653,month
Quillayute fall salmon 2025,2025,11,404,boat,271.17109760802475,2,2.25,2,0.3535533905932738,120.52048782578878,month
Quillayute fall salmon 2025,2025,11,406,bank,1668.9812974740375,8,1.7458325000000001,2.25,0.8486551873363276,955.9801971117146,month
Quillayute fall salmon 2025,2025,11,406,boat,1574.018809799383,28,6.273215,2.7142857142857144,1.1561721006086965,250.91102565421127,month
Quillayute fall salmon 2025,2025,12,398,bank,130.88703432825113,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,12,398,boat,163.85717592592593,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,12,400,bank,21.938900413298622,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,12,400,boat,9.638657407407408,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,12,402,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,12,402,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,12,404,bank,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,12,404,boat,0,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,12,406,bank,5.244122985862384,NA,NA,NA,NA,NA,month
Quillayute fall salmon 2025,2025,12,406,boat,9.638657407407408,NA,NA,NA,NA,NA,month
Satsop salmon 2022,2022,10,329,bank,6040.771603760217,41,3.9532519512195123,1.6829268292682926,2.3528473688269917,1528.051254587186,month
Satsop salmon 2022,2022,10,329,boat,3243.02604370915,32,6.590624375,2.5,2.398938811931881,492.0665871978404,month
Satsop salmon 2022,2022,11,329,bank,12366.980407907311,142,4.220070352112676,1.7112676056338028,2.2945317432176022,2930.5152227417448,month
Satsop salmon 2022,2022,11,329,boat,5940.061621002567,62,6.1107527419354835,2.467741935483871,2.058966846262249,972.0670876172856,month
Satsop salmon 2022,2022,12,329,bank,1284.019709876009,38,2.6469294736842106,1.5263157894736843,1.9445734384691453,485.0978171657919,month
Satsop salmon 2022,2022,12,329,boat,465.43179103122725,6,5.855555,1.8333333333333333,2.107597187251397,79.48551265101725,month
Satsop salmon 2023,2023,10,329,bank,26158.444353923216,124,4.060618225806452,1.7258064516129032,2.2535489284598818,6441.985653238324,month
Satsop salmon 2023,2023,10,329,boat,13764.500704585538,41,6.520325365853658,2.268292682926829,2.3741856542697937,2111.014394568246,month
Satsop salmon 2023,2023,11,329,bank,6558.247342027365,105,2.812380666666667,1.638095238095238,2.2023634373075156,2331.9202196765323,month
Satsop salmon 2023,2023,11,329,boat,6115.203342151675,53,5.507233018867924,2.6226415094339623,2.03509662772915,1110.3948790982383,month
Satsop salmon 2023,2023,12,329,bank,0,NA,NA,NA,NA,NA,month
Satsop salmon 2023,2023,12,329,boat,0,NA,NA,NA,NA,NA,month
Satsop salmon 2024,2024,10,329,bank,18182.940691936063,201,4.478441094527363,1.756218905472637,2.147174862905161,4060.104913326993,month
Satsop salmon 2024,2024,10,329,boat,11925.789912708267,59,6.513559322033898,2.4237288135593222,2.289155600601464,1830.9175249799318,month
Satsop salmon 2024,2024,11,329,bank,6653.542864886267,87,3.548084482758621,1.8045977011494252,1.8997765318117534,1875.249278087416,month
Satsop salmon 2024,2024,11,329,boat,6691.537047764227,56,6.138095357142857,2.625,1.8241665676098016,1090.165052580575,month
Satsop salmon 2024,2024,12,329,bank,1303.4342884903213,28,2.6291667857142857,1.8214285714285714,1.837601838113315,495.759453364693,month
Satsop salmon 2024,2024,12,329,boat,1997.9602709847863,19,5.37193,1.894736842105263,1.5920532124063358,371.92596906228977,month
Satsop salmon 2025,2025,10,329,bank,17887.73146151655,95,3.6643856842105262,1.9894736842105263,1.8984198189948536,4881.508935752317,month
Satsop salmon 2025,2025,10,329,boat,11370.475073280422,40,6.38583375,2.325,1.7745530469355209,1780.5779978660457,month
Satsop salmon 2025,2025,11,329,bank,3674.1812201128896,83,3.2200809638554215,1.6265060240963856,1.8755321477582487,1141.021378454339,month
Satsop salmon 2025,2025,11,329,boat,4388.046024470899,69,5.9285033333333335,2.5217391304347827,2.086568283622563,740.1608429228455,month
Satsop salmon 2025,2025,12,329,bank,851.266707977835,16,2.169791875,1.25,1.3162540410078836,392.3264336022251,month
Satsop salmon 2025,2025,12,329,boat,929.670781893004,12,5.333334166666667,2.0833333333333335,2.1035795994726287,174.3132443684938,month
Skagit fall salmon 2022,2022,9,830,bank,17662.631566446027,88,3.0863642045454545,1.625,1.8432029034350894,5722.795624843407,month
Skagit fall salmon 2022,2022,9,830,boat,43855.039387682846,459,4.999019694989107,2.178649237472767,1.9093135951678866,8772.727867354082,month
Skagit fall salmon 2022,2022,10,830,bank,21102.61775853159,81,2.7979422222222223,1.5925925925925926,1.7911500433813468,7542.192112091278,month
Skagit fall salmon 2022,2022,10,830,boat,33771.73228205278,393,5.551950865139949,2.2264631043257,2.0682401440715847,6082.8586387717405,month
Skagit fall salmon 2022,2022,11,830,bank,6541.396924521123,30,2.422222,1.3666666666666667,1.5518386207121515,2700.576959717616,month
Skagit fall salmon 2022,2022,11,830,boat,10521.952345208916,88,4.985605909090909,2.2045454545454546,1.7748094983992957,2110.466117272298,month
Skagit fall salmon 2023,2023,8,830,bank,31060.17391547847,37,2.486937027027027,1.945945945945946,1.5910447965511791,12489.32867134513,month
Skagit fall salmon 2023,2023,8,830,boat,17079.624511610815,179,3.8530725139664805,2.3966480446927374,1.6492727865579797,4432.7285431824075,month
Skagit fall salmon 2023,2023,9,830,bank,72221.21606539439,119,2.7308125210084033,2,1.642050611944349,26446.786628444694,month
Skagit fall salmon 2023,2023,9,830,boat,49388.72133065108,394,4.465355304568528,2.401015228426396,2.0733511204893977,11060.423630818632,month
Skagit fall salmon 2023,2023,10,830,bank,43032.82332663814,100,3.1226664,1.61,2.3772188597532846,13780.79430022949,month
Skagit fall salmon 2023,2023,10,830,boat,37060.51121875899,347,4.658501412103746,2.2593659942363113,1.8595823460390302,7955.457762118124,month
Skagit fall salmon 2023,2023,11,830,bank,11917.220101362696,42,2.4670633333333334,1.3571428571428572,1.5931781581796849,4830.528645270299,month
Skagit fall salmon 2023,2023,11,830,boat,11893.180161020635,48,4.510416666666667,2.2291666666666665,1.9077473757425227,2636.82516272051,month
Skagit fall salmon 2024,2024,9,830,bank,18545.56786003297,154,3.2106062987012987,1.7857142857142858,1.9310087318615177,5776.344445450915,month
Skagit fall salmon 2024,2024,9,830,boat,46258.06948120591,426,4.715688403755869,2.0305164319248825,1.9085113900590718,9809.399078268847,month
Skagit fall salmon 2024,2024,10,830,bank,15864.14707033805,82,2.6697160975609755,1.4878048780487805,1.6510595111495596,5942.259959713082,month
Skagit fall salmon 2024,2024,10,830,boat,30449.19610817166,205,4.648699219512195,2.2,1.9176243771271602,6550.0465120147755,month
Skagit fall salmon 2024,2024,11,830,bank,7578.030019270876,53,2.510062641509434,1.6415094339622642,1.3595549002440113,3019.060119835816,month
Skagit fall salmon 2024,2024,11,830,boat,12035.526990740742,38,5.442105,2.526315789473684,2.024003322582667,2211.5572909270845,month
Skagit fall salmon 2025,2025,8,830,bank,20754.560884884704,66,3.0207072727272726,2.0757575757575757,2.0007261293229326,6870.762047110332,month
Skagit fall salmon 2025,2025,8,830,boat,12711.751504156884,101,4.138613762376238,2.1881188118811883,1.9802974752470153,3071.4998388393387,month
Skagit fall salmon 2025,2025,9,826,bank,3185.5604917530154,11,5.065150909090909,2.4545454545454546,2.3302526747735084,628.9171929775254,month
Skagit fall salmon 2025,2025,9,826,boat,0,NA,NA,NA,NA,NA,month
Skagit fall salmon 2025,2025,9,830,bank,52406.69981048184,114,3.427339210526316,1.956140350877193,2.452074474089576,15290.782905154596,month
Skagit fall salmon 2025,2025,9,830,boat,43990.94260339642,354,4.773964152542373,2.3926553672316384,2.152171104274389,9214.761820104799,month
Skagit fall salmon 2025,2025,10,826,bank,9106.217106345543,10,4.061666,2.2,1.768465549566755,2241.9906280687637,month
Skagit fall salmon 2025,2025,10,826,boat,0,NA,NA,NA,NA,NA,month
Skagit fall salmon 2025,2025,10,830,bank,33479.369087291016,127,3.132808031496063,1.6456692913385826,1.8835931638447305,10686.696647449236,month
Skagit fall salmon 2025,2025,10,830,boat,31263.669897381977,235,4.847659404255319,2.523404255319149,1.7942892545185796,6449.229884001018,month
Skagit fall salmon 2025,2025,11,826,bank,2351.7059487403335,5,2.713334,1.2,1.3629742925785502,866.7218811765648,month
Skagit fall salmon 2025,2025,11,826,boat,0,NA,NA,NA,NA,NA,month
Skagit fall salmon 2025,2025,11,830,bank,4615.15143638998,14,2.8666657142857144,1.3571428571428572,1.481856103954218,1609.9370824407179,month
Skagit fall salmon 2025,2025,11,830,boat,4280.484492108903,33,5.6434339393939394,2.909090909090909,1.8270385735647101,758.4893414325311,month
Snohomish fall salmon 2022,2022,10,850,bank,179.1892658795319,1,2,1,NA,89.59463293976594,month
Snohomish fall salmon 2022,2022,10,850,boat,844.9809523809524,4,3.6416674999999996,1.75,1.5372810352995534,232.0313297084241,month
Snohomish fall salmon 2022,2022,10,852,bank,345.8456988557875,1,3,2,NA,115.28189961859583,month
Snohomish fall salmon 2022,2022,10,852,boat,344.920634920635,2,3.0583349999999996,2.5,1.4024260923307152,112.78052761408905,month
Snohomish fall salmon 2022,2022,11,850,bank,1527.3001077292984,3,2.533333333333333,2.6666666666666665,3.279526829015633,602.8816214720915,month
Snohomish fall salmon 2022,2022,11,850,boat,2585.3037698412695,2,2.966665,1.5,0.023567869016947532,871.4511985145845,month
Snohomish fall salmon 2022,2022,11,852,bank,1694.4302341691205,8,3.23750125,1.5,1.867999605937841,523.3759320306426,month
Snohomish fall salmon 2022,2022,11,852,boat,4865.620687830688,11,3.6303036363636365,2.8181818181818183,1.4358266773832609,1340.2792645478082,month
Snohomish fall salmon 2023,2023,9,850,bank,62150.29925604441,464,2.9836205603448276,1.8448275862068966,1.9827956486323897,20830.49704177581,month
Snohomish fall salmon 2023,2023,9,850,boat,54661.78997786139,785,4.432377885350318,2.5337579617834396,1.907830684609449,12332.384871453965,month
Snohomish fall salmon 2023,2023,10,844,bank,4371.873702255318,48,2.9277775,1.625,1.9590530527983983,1493.2397363718103,month
Snohomish fall salmon 2023,2023,10,844,boat,708.0206554992494,7,7.216667142857143,2.2857142857142856,2.495643801004157,98.10909128600017,month
Snohomish fall salmon 2023,2023,10,850,bank,28286.85755859992,305,3.138087475409836,1.6262295081967213,1.4677663837019546,9014.043674772209,month
