analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,estimate_time_period
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-09-29,2025-10-05,39,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,141.068,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,48.95466666666667,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,659.4329613333334,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,244.77333333333334,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-06,2025-10-12,40,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,26.760666666666665,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,2148.3998413333334,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,133.80333333333334,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-13,2025-10-19,41,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,14.395666666666667,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,70.32334033333333,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,71.97833333333334,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-20,2025-10-26,42,weekend,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-27,2025-10-31,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-27,2025-10-31,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_mean,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-27,2025-10-31,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-27,2025-10-31,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,days_open,5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-27,2025-10-31,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,degrees_freedom,18,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,3,2025-10-27,2025-10-31,43,weekday,Bank,Chinook|Chum|Coho|Pink_Adult|Jack_AD|UM|UNK_Kept,PE,catch,total_catch,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-16,2025-08-17,32,weekend,Bank,NA,PE,effort,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-16,2025-08-17,32,weekend,Bank,NA,PE,effort,daily_mean,12045.639936873024,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-16,2025-08-17,32,weekend,Bank,NA,PE,effort,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-16,2025-08-17,32,weekend,Bank,NA,PE,effort,days_open,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-16,2025-08-17,32,weekend,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-16,2025-08-17,32,weekend,Bank,NA,PE,effort,total_effort,12045.639936873024,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekday,Bank,NA,PE,effort,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekday,Bank,NA,PE,effort,daily_mean,9485.635619620221,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekday,Bank,NA,PE,effort,daily_variance,439024.3790768335,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekday,Bank,NA,PE,effort,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekday,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekday,Bank,NA,PE,effort,total_effort,28456.906858860664,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,NA,PE,effort,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,NA,PE,effort,daily_mean,12401.913426879506,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,NA,PE,effort,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,NA,PE,effort,days_open,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-18,2025-08-24,33,weekend,Bank,NA,PE,effort,total_effort,12401.913426879506,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekday,Bank,NA,PE,effort,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekday,Bank,NA,PE,effort,daily_mean,10038.54390877103,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekday,Bank,NA,PE,effort,daily_variance,1487786.2852745694,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekday,Bank,NA,PE,effort,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekday,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekday,Bank,NA,PE,effort,total_effort,30115.631726313088,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,NA,PE,effort,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,NA,PE,effort,daily_mean,12252.519700957395,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,NA,PE,effort,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,NA,PE,effort,days_open,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-08-25,2025-08-31,34,weekend,Bank,NA,PE,effort,total_effort,12252.519700957395,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekday,Bank,NA,PE,effort,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekday,Bank,NA,PE,effort,daily_mean,8802.639080399487,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekday,Bank,NA,PE,effort,daily_variance,849014.1869977292,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekday,Bank,NA,PE,effort,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekday,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekday,Bank,NA,PE,effort,total_effort,26407.917241198462,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekend,Bank,NA,PE,effort,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekend,Bank,NA,PE,effort,daily_mean,12393.186255578445,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekend,Bank,NA,PE,effort,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekend,Bank,NA,PE,effort,days_open,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekend,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-01,2025-09-07,35,weekend,Bank,NA,PE,effort,total_effort,12393.186255578445,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekday,Bank,NA,PE,effort,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekday,Bank,NA,PE,effort,daily_mean,7457.124034103191,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekday,Bank,NA,PE,effort,daily_variance,952086.1757359444,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekday,Bank,NA,PE,effort,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekday,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekday,Bank,NA,PE,effort,total_effort,22371.37210230957,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekend,Bank,NA,PE,effort,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekend,Bank,NA,PE,effort,daily_mean,8507.72850345196,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekend,Bank,NA,PE,effort,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekend,Bank,NA,PE,effort,days_open,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekend,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-08,2025-09-14,36,weekend,Bank,NA,PE,effort,total_effort,8507.72850345196,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekday,Bank,NA,PE,effort,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekday,Bank,NA,PE,effort,daily_mean,3144.824524243176,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekday,Bank,NA,PE,effort,daily_variance,983254.7011898495,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekday,Bank,NA,PE,effort,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekday,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekday,Bank,NA,PE,effort,total_effort,9434.473572729526,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekend,Bank,NA,PE,effort,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekend,Bank,NA,PE,effort,daily_mean,2833.7393218140905,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekend,Bank,NA,PE,effort,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekend,Bank,NA,PE,effort,days_open,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekend,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-15,2025-09-21,37,weekend,Bank,NA,PE,effort,total_effort,2833.7393218140905,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekday,Bank,NA,PE,effort,number_observations,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekday,Bank,NA,PE,effort,daily_mean,951.7383121320772,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekday,Bank,NA,PE,effort,daily_variance,148623.50397075425,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekday,Bank,NA,PE,effort,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekday,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekday,Bank,NA,PE,effort,total_effort,2855.2149363962317,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekend,Bank,NA,PE,effort,number_observations,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekend,Bank,NA,PE,effort,daily_mean,1384.2310878914445,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekend,Bank,NA,PE,effort,daily_variance,0,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekend,Bank,NA,PE,effort,days_open,1,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekend,Bank,NA,PE,effort,degrees_freedom,22.5,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-22,2025-09-28,38,weekend,Bank,NA,PE,effort,total_effort,1384.2310878914445,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-29,2025-10-05,39,weekday,Bank,NA,PE,effort,number_observations,2,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-29,2025-10-05,39,weekday,Bank,NA,PE,effort,daily_mean,277.26676393180003,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-29,2025-10-05,39,weekday,Bank,NA,PE,effort,daily_variance,411.22338498064323,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-29,2025-10-05,39,weekday,Bank,NA,PE,effort,days_open,3,week
733251A2-C3F4-4CA5-ACC9-8F9985EB1A8E,District 11,Puyallup Carbon salmon 2025,1,2025-09-29,2025-10-05,39,weekday,Bank,NA,PE,effort,degrees_freedom,22.5,week
