fishery_name,year,month,crc_area,angler_final,total_effort_hrs,n_completed_angler_trips,mean_trip_length,mean_group_size,sd,total_trips_est
Satsop winter steelhead 2024-25,2025,1,329,bank,826.0173744653677,30,3.200556,1.4333333333333333,1.613392924869181,258.0855871496601
Satsop winter steelhead 2024-25,2025,1,329,boat,2834.5374266179842,28,6.0172614285714285,1.8928571428571428,1.74257127415466,471.06768756280184
Satsop winter steelhead 2024-25,2025,2,329,bank,1192.9650311278333,36,3.2069444444444444,1.4444444444444444,1.9259398752764019,371.99429294588134
Satsop winter steelhead 2024-25,2025,2,329,boat,2946.4058702033217,51,6.3117641176470585,2.196078431372549,1.9784004548818486,466.81178435763576
Satsop winter steelhead 2025-26,2025,12,329,bank,902.7273453902644,16,2.169791875,1.25,1.3162540410078836,416.0432877417169
Satsop winter steelhead 2025-26,2025,12,329,boat,1360.681282051282,12,5.333334166666667,2.0833333333333335,2.1035795994726287,255.12770052091219
Satsop winter steelhead 2025-26,2026,1,329,bank,934.0293937561327,35,2.0542854285714287,1.542857142857143,1.050896769336559,454.6736206982037
Satsop winter steelhead 2025-26,2026,1,329,boat,1899.675982905983,24,5.647221666666667,2.5416666666666665,1.603971198959867,336.3912548570609
Satsop winter steelhead 2025-26,2026,2,329,bank,199.22807145780956,28,3.0464289285714288,1.1785714285714286,1.5806664705711,65.39724908377698
Satsop winter steelhead 2025-26,2026,2,329,boat,1775.961623931624,36,6.323148611111111,2.5555555555555554,1.6869025131052693,280.8666588684763
Skagit fall salmon 2022,2022,9,830,bank,18919.268375284228,88,3.0863642045454545,1.625,1.8432029034350894,6129.9532788193965
Skagit fall salmon 2022,2022,9,830,boat,48615.378237628385,459,4.999019694989107,2.178649237472767,1.9093135951678866,9724.9823373089
Skagit fall salmon 2022,2022,10,830,bank,18675.68919140506,81,2.7979422222222223,1.5925925925925926,1.7911500433813468,6674.794441098996
Skagit fall salmon 2022,2022,10,830,boat,29786.638723544973,393,5.551950865139949,2.2264631043257,2.0682401440715847,5365.076069129465
Skagit fall salmon 2022,2022,11,830,bank,5377.3333010892875,30,2.422222,1.3666666666666667,1.5518386207121515,2220.00019035798
Skagit fall salmon 2022,2022,11,830,boat,9090.411673669467,88,4.985605909090909,2.2045454545454546,1.7748094983992957,1823.3313742455512
Skagit fall salmon 2023,2023,8,830,bank,43689.113697464985,37,2.486937027027027,1.945945945945946,1.5910447965511791,17567.438669604155
Skagit fall salmon 2023,2023,8,830,boat,23867.725861336818,179,3.8530725139664805,2.3966480446927374,1.6492727865579797,6194.465786673345
Skagit fall salmon 2023,2023,9,830,bank,63573.81885434067,119,2.7308125210084033,2,1.642050611944349,23280.18432802002
Skagit fall salmon 2023,2023,9,830,boat,40894.13259185773,394,4.465355304568528,2.401015228426396,2.0733511204893977,9158.09152969725
Skagit fall salmon 2023,2023,10,830,bank,41455.84145554618,100,3.1226664,1.61,2.3772188597532846,13275.782983269099
Skagit fall salmon 2023,2023,10,830,boat,35315.18892164272,347,4.658501412103746,2.2593659942363113,1.8595823460390302,7580.804597351112
Skagit fall salmon 2023,2023,11,830,bank,6103.085452153928,42,2.4670633333333334,1.3571428571428572,1.5931781581796849,2473.826013987181
Skagit fall salmon 2023,2023,11,830,boat,6717.855643319055,48,4.510416666666667,2.2291666666666665,1.9077473757425227,1489.4091033686589
Skagit fall salmon 2024,2024,9,830,bank,23773.91626830429,154,3.2106062987012987,1.7857142857142858,1.9310087318615177,7404.805839296123
Skagit fall salmon 2024,2024,9,830,boat,54903.85087962963,426,4.715688403755869,2.0305164319248825,1.9085113900590718,11642.807195636755
Skagit fall salmon 2024,2024,10,830,bank,12758.732826186419,82,2.6697160975609755,1.4878048780487805,1.6510595111495596,4779.059780117692
Skagit fall salmon 2024,2024,10,830,boat,25065.962453703705,205,4.648699219512195,2.2,1.9176243771271602,5392.0379164333135
Skagit fall salmon 2024,2024,11,830,bank,4518.048875060258,53,2.510062641509434,1.6415094339622642,1.3595549002440113,1799.9745505726962
Skagit fall salmon 2024,2024,11,830,boat,7514.214467592593,38,5.442105,2.526315789473684,2.024003322582667,1380.7551430177464
Skagit fall salmon 2025,2025,8,830,bank,21063.383604755247,66,3.0207072727272726,2.0757575757575757,2.0007261293229326,6972.997282764835
Skagit fall salmon 2025,2025,8,830,boat,12746.550685723134,101,4.138613762376238,2.1881188118811883,1.9802974752470153,3079.9082537251647
Skagit fall salmon 2025,2025,9,826,bank,5615.807729402082,11,5.065150909090909,2.4545454545454546,2.3302526747735084,1108.7147905747204
Skagit fall salmon 2025,2025,9,826,boat,0,NA,NA,NA,NA,NA
Skagit fall salmon 2025,2025,9,830,bank,62878.333263974615,114,3.427339210526316,1.956140350877193,2.452074474089576,18346.107403334252
Skagit fall salmon 2025,2025,9,830,boat,51611.12525446661,354,4.773964152542373,2.3926553672316384,2.152171104274389,10810.957855010522
Skagit fall salmon 2025,2025,10,826,bank,7072.965168857461,10,4.061666,2.2,1.768465549566755,1741.395075040011
Skagit fall salmon 2025,2025,10,826,boat,0,NA,NA,NA,NA,NA
Skagit fall salmon 2025,2025,10,830,bank,25312.61893792721,127,3.132808031496063,1.6456692913385826,1.8835931638447305,8079.849988714197
Skagit fall salmon 2025,2025,10,830,boat,25118.49840065858,235,4.847659404255319,2.523404255319149,1.7942892545185796,5181.572446820281
Skagit fall salmon 2025,2025,11,826,bank,1431.6479338161553,5,2.713334,1.2,1.3629742925785502,527.6342440024542
Skagit fall salmon 2025,2025,11,826,boat,0,NA,NA,NA,NA,NA
Skagit fall salmon 2025,2025,11,830,bank,3679.223366921851,14,2.8666657142857144,1.3571428571428572,1.481856103954218,1283.450438112419
Skagit fall salmon 2025,2025,11,830,boat,3625.535538601982,33,5.6434339393939394,2.909090909090909,1.8270385735647101,642.4343010899736
Skagit spring Chinook 2022 lower,2022,5,830,bank,5756.179735087114,22,2.7901513636363635,1.1818181818181819,1.5724033568857803,2063.0349342715117
Skagit spring Chinook 2022 lower,2022,5,830,boat,5435.595950617284,24,4.227778333333333,1.6666666666666667,1.5238824933263937,1285.6861268626787
Skagit spring Chinook 2022 upper,2022,6,830,bank,2596.3916321714987,15,3.620000666666667,1.4666666666666666,1.6689651279822932,717.2351254184388
Skagit spring Chinook 2022 upper,2022,6,830,boat,2820.1260747354495,21,7.215079523809524,2.6666666666666665,2.232599063256715,390.865556703724
Skagit spring Chinook 2022 upper,2022,7,830,bank,497.24796549779535,2,2.158335,2,1.6145581266866795,230.38497985613694
Skagit spring Chinook 2022 upper,2022,7,830,boat,74.26299107142856,1,2.16667,3,NA,34.275173917314845
Skagit spring Chinook 2023 lower,2023,5,830,bank,4332.960214281321,24,3.5888895833333336,1.75,2.426343116935406,1207.3261418806037
Skagit spring Chinook 2023 lower,2023,5,830,boat,4248.009234601449,52,4.746795,1.7307692307692308,2.478034163013251,894.921570154483
Skagit spring Chinook 2023 upper,2023,6,830,bank,2315.1086562756814,14,2.9678564285714284,1.2857142857142858,2.240091795744805,780.0608661484525
Skagit spring Chinook 2023 upper,2023,6,830,boat,7079.128321078432,32,6.6619790625,2.84375,2.0956355872812757,1062.6164169333026
Skagit spring Chinook 2023 upper,2023,7,830,bank,428.0042137220209,NA,NA,NA,NA,NA
Skagit spring Chinook 2023 upper,2023,7,830,boat,811.532908496732,6,8.736111666666666,2.1666666666666665,1.5379422844751571,92.8940631097014
Skagit spring Chinook 2024 lower,2024,4,830,bank,2438.508860213215,32,2.609375,1.75,0.8188516403889914,934.5183655906932
Skagit spring Chinook 2024 lower,2024,4,830,boat,2730.269691022544,26,3.895512692307692,1.8846153846153846,2.2656296472805217,700.8755731726648
Skagit spring Chinook 2024 lower,2024,5,830,bank,2256.1881788310584,49,3.240816326530612,1.489795918367347,1.5722789112711177,696.1789720574425
Skagit spring Chinook 2024 lower,2024,5,830,boat,3306.2543531937736,77,4.737445714285714,1.8181818181818181,2.102925707439912,697.8980979610596
Skagit spring Chinook 2024 upper,2024,5,826,bank,1547.9679222804052,4,6.3458325,1.5,4.375379618451219,243.93457001589707
Skagit spring Chinook 2024 upper,2024,5,826,boat,0,NA,NA,NA,NA,NA
Skagit spring Chinook 2024 upper,2024,5,830,bank,1225.186048271546,1,3.76667,2,NA,325.27034443461895
Skagit spring Chinook 2024 upper,2024,5,830,boat,913.4340052083334,NA,NA,NA,NA,NA
Skagit spring Chinook 2024 upper,2024,6,826,bank,3691.415385450526,53,4.464465094339623,1.7547169811320755,2.3748234684827083,826.8438228200673
Skagit spring Chinook 2024 upper,2024,6,826,boat,0,NA,NA,NA,NA,NA
Skagit spring Chinook 2024 upper,2024,6,830,bank,2785.2363530471266,31,5.069891612903226,1.5806451612903225,3.1606707183898974,549.3680271109755
Skagit spring Chinook 2024 upper,2024,6,830,boat,3341.2745769675926,29,6.9862068965517246,2.8275862068965516,2.016525535035631,478.2673382628834
Skagit spring Chinook 2024 upper,2024,7,826,bank,513.0614107787516,6,4.791665,1.6666666666666667,1.345309377886737,107.07372297077353
Skagit spring Chinook 2024 upper,2024,7,826,boat,0,NA,NA,NA,NA,NA
Skagit spring Chinook 2024 upper,2024,7,830,bank,1117.4964438331815,9,3.007407777777778,1.4444444444444444,1.557241734925713,371.5812840847667
Skagit spring Chinook 2024 upper,2024,7,830,boat,863.364482638889,5,6.763332,2.6,2.668940054903819,127.65371900106175
Skagit spring Chinook 2025 lower,2025,4,830,bank,2536.147708798531,9,3.1537033333333335,1.7777777777777777,1.244007536773793,804.1808124412032
Skagit spring Chinook 2025 lower,2025,4,830,boat,2115.266679087624,23,4.5065226086956525,1.826086956521739,1.581272900669864,469.3789120254425
Skagit spring Chinook 2025 lower,2025,5,830,bank,2139.660066655935,15,3.415556,1.6666666666666667,1.959648483353948,626.4456113897518
Skagit spring Chinook 2025 lower,2025,5,830,boat,1639.8564357497742,30,4.705556,1.8,2.309431105691437,348.4936606321919
Skagit spring Chinook 2025 upper,2025,5,826,bank,1540.041237320748,17,5.898039411764706,2.176470588235294,4.136477429766586,261.1107064237071
Skagit spring Chinook 2025 upper,2025,5,826,boat,0,NA,NA,NA,NA,NA
Skagit spring Chinook 2025 upper,2025,5,830,bank,692.3905169320581,3,3.65,1.3333333333333333,1.5548311805466213,189.6960320361803
Skagit spring Chinook 2025 upper,2025,5,830,boat,2081.7333333333336,17,5.512745294117647,3.3529411764705883,1.8075887508851316,377.62189658111697
Skagit spring Chinook 2025 upper,2025,6,826,bank,4856.733355365023,36,5.1675925,1.75,2.7032423285014873,939.8444934202965
Skagit spring Chinook 2025 upper,2025,6,826,boat,0,NA,NA,NA,NA,NA
Skagit spring Chinook 2025 upper,2025,6,830,bank,5253.4560939485555,15,4.081111333333333,2.066666666666667,2.7729981388945038,1287.2611563031496
Skagit spring Chinook 2025 upper,2025,6,830,boat,3083.2490702160494,30,6.964444333333334,2.6,2.164158076087412,442.71286015726395
Skagit spring Chinook 2025 upper,2025,7,826,bank,562.086432506179,5,2.623334,1.4,1.4952542667486357,214.26415107881002
Skagit spring Chinook 2025 upper,2025,7,826,boat,0,NA,NA,NA,NA,NA
Skagit spring Chinook 2025 upper,2025,7,830,bank,1719.3197182008573,2,3.375,1,1.4024331633985272,509.4280646521059
Skagit spring Chinook 2025 upper,2025,7,830,boat,801.5201157407407,1,8,3,NA,100.19001446759259
Skagit spring gamefish 2025,2025,4,830,bank,106.87222222222223,1,1,1,NA,106.87222222222223
Skagit spring gamefish 2025,2025,4,830,boat,135.81027777777777,1,4.36667,2,NA,31.10156658913492
Skagit summer gamefish 2022,2022,7,828,bank,371.93438725490194,2,1.825,2,0.8131727983645296,203.79966424926133
Skagit summer gamefish 2022,2022,7,828,boat,43.89208333333333,2,4.341665,3,4.466560191517629,10.109504840500898
Skagit summer gamefish 2022,2022,7,830,bank,564.7281740196078,3,2.216666666666667,1.3333333333333333,1.6854771826795323,254.76458978328168
Skagit summer gamefish 2022,2022,7,830,boat,434.8670833333333,3,7.22222,2.3333333333333335,2.9013585259839916,60.21238391150274
Skagit summer gamefish 2022,2022,8,828,bank,472.08604166666663,9,2.55926,1.4444444444444444,1.3960537509798825,184.46193105298664
Skagit summer gamefish 2022,2022,8,828,boat,40.62708333333333,NA,NA,NA,NA,NA
Skagit summer gamefish 2022,2022,8,830,bank,2293.5068239379084,2,5.016665000000001,2,6.316818221577221,457.17759187386605
Skagit summer gamefish 2022,2022,8,830,boat,1016.4038194444445,9,4.940742222222222,1.7777777777777777,1.7340773914950984,205.71885229569648
Skagit summer gamefish 2024,2024,8,830,bank,1537.3568605006103,6,1.4527783333333333,1.8333333333333333,0.5719787324513619,1058.2184668002417
Skagit summer gamefish 2024,2024,8,830,boat,1930.297932692308,11,4.927272727272728,2.1818181818181817,2.081951308633758,391.75788301873405
Skagit summer sockeye 2022,2022,6,830,bank,8392.48016118713,10,2.375001,1.5,1.126649394457842,3533.6743694790566
Skagit summer sockeye 2022,2022,6,830,boat,6026.863289517195,25,4.346668,2.08,1.7616215055193705,1386.5478774816008
Skagit summer sockeye 2022,2022,7,830,bank,11243.640978438692,26,3.567307692307692,1.4230769230769231,2.4547517999428092,3151.8562311526257
Skagit summer sockeye 2022,2022,7,830,boat,5734.030358796295,51,5.513071568627451,2.1372549019607843,3.397372324655849,1040.079071606149
Skagit summer sockeye 2023,2023,6,830,bank,14193.213701444009,13,3.078206153846154,1.6923076923076923,2.2082895997941425,4610.871719462287
Skagit summer sockeye 2023,2023,6,830,boat,4226.764284722222,15,6.057778666666667,2.8666666666666667,3.1574986313352236,697.7416173985155
Skagit summer sockeye 2023,2023,7,830,bank,7367.6228595703415,10,4.195,1.5,2.892359908363949,1756.2867364887584
Skagit summer sockeye 2023,2023,7,830,boat,2091.101222222222,23,4.836955652173913,2.3043478260869565,2.80117597771953,432.31763377495537
Skagit summer sockeye 2024,2024,6,830,bank,18614.62107182991,31,3.926881935483871,1.5161290322580645,1.8785378158174322,4740.3057636201165
Skagit summer sockeye 2024,2024,6,830,boat,9643.545955504116,76,5.5743425,2.1710526315789473,2.5005268662030007,1729.9880578748284
Skagit summer sockeye 2024,2024,7,830,bank,22396.231811954072,56,3.2535710714285715,1.6785714285714286,1.2838574795169277,6883.584627558291
Skagit summer sockeye 2024,2024,7,830,boat,7092.371884773663,76,4.931798552631579,2,2.0076972192437808,1438.0903455574467
Skagit summer sockeye 2025,2025,6,830,bank,19597.256876619344,47,3.733688085106383,1.7659574468085106,1.7647494962355548,5248.766482340199
Skagit summer sockeye 2025,2025,6,830,boat,14512.970629844962,113,5.4969025663716815,2.0265486725663715,1.9812519933422954,2640.2088184409063
Skagit summer sockeye 2025,2025,7,830,bank,15903.382373769395,19,2.5964915789473686,2.1578947368421053,2.5377252100503602,6124.9504919313895
Skagit summer sockeye 2025,2025,7,830,boat,5444.043724160207,91,4.943772747252747,1.945054945054945,1.7318790773620978,1101.192146662781
Skagit winter gamefish 2022-23,2022,12,828,bank,561.8851814466735,7,2.557142857142857,1.5714285714285714,0.7097777392657105,219.73163520260977
Skagit winter gamefish 2022-23,2022,12,828,boat,0,1,7.81667,2,NA,0
Skagit winter gamefish 2022-23,2022,12,830,bank,462.60038121376294,2,3.04167,1,0.1767766952966369,152.08762989205368
Skagit winter gamefish 2022-23,2022,12,830,boat,787.370091845878,4,5.0291675,1.75,2.9535420496230738,156.56072140088355
Skagit winter gamefish 2022-23,2023,1,828,bank,2121.9763283366406,24,2.89236125,1.375,1.843922318950681,733.6484432353118
Skagit winter gamefish 2022-23,2023,1,828,boat,1423.1699865591397,7,6.52143,2,1.4806063358300205,218.22974202884026
Skagit winter gamefish 2022-23,2023,1,830,bank,1954.5185962602916,24,4.498610416666667,1.7916666666666667,2.802905652393879,434.4716290655216
Skagit winter gamefish 2022-23,2023,1,830,boat,4908.210949820788,64,6.201563125,2.5625,1.8990917385539983,791.4473900998611
Skagit winter gamefish 2024,2024,1,828,bank,662.449714988426,14,2.988095,1.5,1.609220175697868,221.6963366253168
Skagit winter gamefish 2024,2024,1,828,boat,352.56604166666665,3,5.9,2,0.17320508075688762,59.75695621468926
Skagit winter gamefish 2024,2024,1,830,bank,2542.6223929398147,12,2.7152783333333335,1.6666666666666667,1.4695304198579486,936.4131705122242
Skagit winter gamefish 2024,2024,1,830,boat,1213.3872916666667,10,5.658335,2.1,2.5431614341700763,214.44246260899482
Skagit winter gamefish 2025,2025,1,828,bank,1756.3529541932544,10,3.736666,1.4,2.0476706923244383,470.03209657840824
Skagit winter gamefish 2025,2025,1,828,boat,576.1015350877193,3,5.88889,3.3333333333333335,0.5419458425894603,97.82854410384968
Skagit winter gamefish 2025,2025,1,830,bank,1755.5828085941457,12,3.86389,1.5,0.6081866019271029,454.3563115394449
Skagit winter gamefish 2025,2025,1,830,boat,3798.1460160818715,22,6.103788181818182,2.1818181818181817,1.4269505644643434,622.2604557929611
Skagit winter steelhead 2023,2023,3,828,bank,2651.600964981878,20,6.3016665,1.55,2.6577908395493366,420.77773633083854
Skagit winter steelhead 2023,2023,3,828,boat,2670.3724137931035,16,8.7635425,2.3125,1.756175171598779,304.7138088042711
Skagit winter steelhead 2023,2023,3,830,bank,664.3344088786004,10,3.939999,1.7,2.6641915647776195,168.61283692676074
Skagit winter steelhead 2023,2023,3,830,boat,2963.302752234994,61,7.272130819672131,2.4262295081967213,2.008080404325895,407.487547421293
Skagit winter steelhead 2023,2023,4,828,bank,6388.107132995213,80,4.15166675,1.425,2.7386196531292475,1538.6849469541871
Skagit winter steelhead 2023,2023,4,828,boat,7296.667369093231,106,8.110063018867924,2.5283018867924527,2.204485485765079,899.7053847938861
Skagit winter steelhead 2023,2023,4,830,bank,869.0721359127285,43,3.567054418604651,1.441860465116279,2.221008388416335,243.63859754421392
Skagit winter steelhead 2023,2023,4,830,boat,7285.928955938698,136,6.932843088235294,2.198529411764706,2.4590638457331426,1050.929447444523
Skagit winter steelhead 2024,2024,2,828,bank,5020.940648866404,56,3.547321785714286,1.7678571428571428,1.5831588630480715,1415.4173069628619
Skagit winter steelhead 2024,2024,2,828,boat,4871.189138387744,31,6.910752580645161,2.6451612903225805,1.9699667552964233,704.871008120072
Skagit winter steelhead 2024,2024,2,830,bank,3029.1439387357022,18,3.4120355555555557,1.7222222222222223,1.3418575641963084,887.7820554371363
Skagit winter steelhead 2024,2024,2,830,boat,6843.1986204180985,94,7.052127340425532,2.265957446808511,2.2741801577546816,970.373660326612
Skagit winter steelhead 2024,2024,3,828,bank,4400.497306030144,60,5.331944166666667,1.4166666666666667,2.429505141663726,825.3082118789647
Skagit winter steelhead 2024,2024,3,828,boat,6428.710119201031,74,7.87454945945946,2.4324324324324325,2.207467075316849,816.3908490635505
Skagit winter steelhead 2024,2024,3,830,bank,1687.9809416301164,26,3.6378203846153845,1.5,2.565552226222621,464.00887431625665
Skagit winter steelhead 2024,2024,3,830,boat,8821.751846363115,183,8.048633825136612,2.469945355191257,2.31210021762875,1096.0558074852388
Skagit winter steelhead 2024,2024,4,828,bank,3148.840262972778,29,5.418391034482759,1.4827586206896552,2.3252461509334954,581.139353533824
Skagit winter steelhead 2024,2024,4,828,boat,4531.656568943299,33,8.248484848484848,2.4242424242424243,2.377835163155398,549.3926038763001
Skagit winter steelhead 2024,2024,4,830,bank,1591.062380263467,12,5.090276666666667,1.5,2.929657714922694,312.5689396575301
Skagit winter steelhead 2024,2024,4,830,boat,8818.84390642898,142,8.120422676056338,2.3309859154929575,2.4147479089424064,1086.007989760433
Skagit winter steelhead 2025,2025,2,828,bank,2729.0223166446876,10,4.266667,1.4,1.3224568606032738,639.6145554937115
Skagit winter steelhead 2025,2025,2,828,boat,1206.570202020202,9,7.8648155555555554,2.4444444444444446,2.254246515668324,153.4136679362943
Skagit winter steelhead 2025,2025,2,830,bank,1394.1892743482738,18,3.290741111111111,1.7777777777777777,1.76766747313378,423.6703001767067
Skagit winter steelhead 2025,2025,2,830,boat,6417.391849261849,53,6.821698113207547,2.6037735849056602,2.0798115995436635,940.7323136796515
Skagit winter steelhead 2025,2025,3,828,bank,4692.514172416793,92,4.513949347826087,1.5978260869565217,2.0952390348564967,1039.5584466796693
Skagit winter steelhead 2025,2025,3,828,boat,7736.136806526807,107,7.7786608411214955,2.710280373831776,2.022628709851912,994.5332448009705
Skagit winter steelhead 2025,2025,3,830,bank,1468.2491194684558,36,4.581481666666667,1.5277777777777777,2.7591685072049206,320.474734222107
Skagit winter steelhead 2025,2025,3,830,boat,10827.963706293707,125,6.7552,2.48,2.3233229551160886,1602.9079385205036
Skagit winter steelhead 2025,2025,4,828,bank,1012.6461907984377,14,4.360714285714286,1.3571428571428572,2.6347582346064264,232.22025669415441
Skagit winter steelhead 2025,2025,4,828,boat,1250.2397047397046,59,7.145762711864407,2.406779661016949,1.7623474734166462,174.96238752287138
Skagit winter steelhead 2025,2025,4,830,bank,297.51872878294057,5,6.773334,1.6,3.7959160459341033,43.92500484738248
Skagit winter steelhead 2025,2025,4,830,boat,2389.968609168609,53,6.089622641509434,2.490566037735849,2.7228503510759503,392.46579794248265
Skookumchuck winter steelhead 2024-25,2024,11,333,bank,69.94795998082239,NA,NA,NA,NA,NA
Skookumchuck winter steelhead 2024-25,2024,11,333,boat,0,NA,NA,NA,NA,NA
Skookumchuck winter steelhead 2024-25,2024,12,333,bank,3352.380450137408,34,2.6666670588235295,1.5588235294117647,1.5606809033754416,1257.1424839276333
Skookumchuck winter steelhead 2024-25,2024,12,333,boat,300.0778858024691,NA,NA,NA,NA,NA
Skookumchuck winter steelhead 2024-25,2025,1,333,bank,9734.437470393375,129,3.6210592248062015,1.5813953488372092,1.7939877958948625,2688.2845228565297
Skookumchuck winter steelhead 2024-25,2025,1,333,boat,244.10961419753087,1,5.33333,2,NA,45.77058126865033
Skookumchuck winter steelhead 2024-25,2025,2,333,bank,7442.518058242942,139,3.0679857553956835,1.4460431654676258,1.68940437299272,2425.864606820206
Skookumchuck winter steelhead 2024-25,2025,2,333,boat,286.4756172839506,NA,NA,NA,NA,NA
Skookumchuck winter steelhead 2025-26,2025,12,333,bank,1498.408518031189,29,2.2402306896551725,1.6551724137931034,1.3029619390941851,668.8634902425301
Skookumchuck winter steelhead 2025-26,2026,1,333,bank,4418.826389863548,68,2.9433820588235293,1.6911764705882353,1.5478417800400301,1501.2751663063932
Skookumchuck winter steelhead 2025-26,2026,2,333,bank,2773.347055555556,50,3.7146662,1.72,1.9658557045629814,746.5938811825289
Skykomish summer Chinook 2023,2023,5,844,bank,1458.7515802341657,20,3.7574995,1.6,2.297331448807221,388.2240251087633
Skykomish summer Chinook 2023,2023,5,844,boat,3338.979504504505,54,5.891049444444445,3.4444444444444446,2.9693580973299483,566.7885723915168
Skykomish summer Chinook and gamefish 2022,2022,5,844,bank,1027.1911505415446,7,2.55238,2,1.2146634432769159,402.44444422129334
Skykomish summer Chinook and gamefish 2022,2022,5,844,boat,4265.383498093682,9,4.898148888888889,2.3333333333333335,1.5862360517073466,870.8154028901425
Skykomish summer Chinook and gamefish 2022,2022,6,844,bank,3793.7080396827378,120,3.241249916666667,1.5166666666666666,2.027147409288241,1170.4460122545022
Skykomish summer Chinook and gamefish 2022,2022,6,844,boat,12749.894471734295,136,4.409068382352941,2.9558823529411766,2.600184925313959,2891.7434174450686
Skykomish summer Chinook and gamefish 2022,2022,7,844,bank,7025.976893421041,148,3.99268,1.4932432432432432,2.8166053588912123,1759.7145008918924
Skykomish summer Chinook and gamefish 2022,2022,7,844,boat,8405.150019063181,94,5.503191276595745,2.765957446808511,2.30093866517546,1527.3228925930734
Skykomish summer Chinook and gamefish 2022,2022,8,844,bank,6128.146311624532,8,2.67083375,1.375,1.9052092904675666,2294.469399910995
Skykomish summer Chinook and gamefish 2022,2022,8,844,boat,1998.7825646786491,NA,NA,NA,NA,NA
Skykomish summer Chinook and gamefish 2025,2025,6,844,bank,4848.587045552646,115,3.067391391304348,1.9217391304347826,2.1203221835797748,1580.687439919716
Skykomish summer Chinook and gamefish 2025,2025,6,844,boat,8661.128883928572,64,6.059895625,2.625,2.4396789789869313,1429.2538056591645
Skykomish summer Chinook and gamefish 2025,2025,7,844,bank,391.4829782526526,18,3.5685183333333335,1.5,2.34591846438535,109.70462855573183
Skykomish summer Chinook and gamefish 2025,2025,7,844,boat,281.38697916666666,7,6.845237142857143,2.7142857142857144,1.545384674978092,41.106973110535385
Skykomish summer gamefish 2023,2023,5,844,bank,1075.4527552552554,17,4.490195882352941,1.5294117647058822,2.5844953657050223,239.5113227647653
Skykomish summer gamefish 2023,2023,6,844,bank,2452.2467191149485,100,3.2453332,1.49,1.4642488940294354,755.6224794159651
Skykomish summer gamefish 2023,2023,7,844,bank,2882.0777980584753,57,3.7692978947368423,1.6666666666666667,1.9213515401178791,764.6192682416497
Skykomish summer gamefish 2023,2023,8,844,bank,0,NA,NA,NA,NA,NA
Skykomish summer steelhead 2024,2024,6,844,bank,2745.216472800926,93,3.117921397849462,1.3655913978494623,1.65809425130872,880.4636559133263
Skykomish summer steelhead 2024,2024,7,844,bank,795.011712962963,42,3.1460311904761906,1.6904761904761905,1.7274870755186316,252.70306135859644
Skykomish winter gamefish 2022-23,2022,10,844,bank,3606.286918697443,30,2.580555,1.6333333333333333,1.675562675360234,1397.4850056276434
Skykomish winter gamefish 2022-23,2022,10,844,boat,3537.868491030092,6,6.53611,2.1666666666666665,2.4980306228307128,541.2804391343004
Skykomish winter gamefish 2022-23,2022,11,844,bank,1432.5893313200795,11,4.14394,1.5454545454545454,3.8854590510491804,345.7070641273956
Skykomish winter gamefish 2022-23,2022,11,844,boat,2726.366359953704,11,5.515152727272727,2.727272727272727,2.6177871658066123,494.3410445320355
Skykomish winter gamefish 2022-23,2022,12,844,bank,1126.5149582842666,22,2.79394,1.2727272727272727,1.562596842676593,403.1994095378808
Skykomish winter gamefish 2022-23,2022,12,844,boat,543.2762924382716,NA,NA,NA,NA,NA
Skykomish winter gamefish 2022-23,2023,1,844,bank,2474.179199066607,79,3.0993667088607597,1.240506329113924,1.202920823802526,798.2854019800858
Skykomish winter gamefish 2022-23,2023,1,844,boat,2552.072500482253,4,5.2,1.75,2.4113540302632184,490.783173169664
Skykomish winter gamefish 2022-23,2023,2,844,bank,395.8377580170519,29,3.0574706896551724,1.2413793103448276,1.2078737981319874,129.46575722094502
Skykomish winter gamefish 2022-23,2023,2,844,boat,595.4417129629629,3,6.949996666666666,1.6666666666666667,0.2020725942163688,85.67510770455472
Snohomish fall salmon 2022,2022,10,850,bank,507.01800597518695,1,2,1,NA,253.50900298759348
Snohomish fall salmon 2022,2022,10,850,boat,1332.71917989418,4,3.6416674999999996,1.75,1.5372810352995534,365.9639931141929
Snohomish fall salmon 2022,2022,10,852,bank,595.2130440743346,1,3,2,NA,198.4043480247782
Snohomish fall salmon 2022,2022,10,852,boat,562.4037698412699,2,3.0583349999999996,2.5,1.4024260923307152,183.89214060633316
Snohomish fall salmon 2022,2022,11,850,bank,142.1945400995647,3,2.533333333333333,2.6666666666666665,3.279526829015633,56.12942372351239
Snohomish fall salmon 2022,2022,11,850,boat,460.9809523809524,2,2.966665,1.5,0.023567869016947532,155.38692517724527
Snohomish fall salmon 2022,2022,11,852,bank,453.85601522141405,8,3.23750125,1.5,1.867999605937841,140.18713204247072
Snohomish fall salmon 2022,2022,11,852,boat,1925.6309523809525,11,3.6303036363636365,2.8181818181818183,1.4358266773832609,530.4324776287302
Snohomish fall salmon 2023,2023,9,850,bank,62218.71502303563,464,2.9836205603448276,1.8448275862068966,1.9827956486323897,20853.42749342255
Snohomish fall salmon 2023,2023,9,850,boat,56018.19497888514,785,4.432377885350318,2.5337579617834396,1.907830684609449,12638.406838919078
Snohomish fall salmon 2023,2023,10,844,bank,5095.0595108250045,48,2.9277775,1.625,1.9590530527983983,1740.248195371747
