block,river_label,fishery_name,catch_area_code,year,month,location,mode,angler_trips,total_salmon_harvest,tier,source_id,method,location_basis,mode_basis
PugetSound,Cascade,Cascade fall salmon 2022,826,2022,9,bank,unguided,534.68092532271,137.273,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,402,2024,11,boat,guided,4.266135551663321,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,402,2024,11,boat,unguided,6.2214476795090095,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,404,2024,11,bank,unguided,18.911889061151868,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,404,2024,11,boat,guided,78.19055768897957,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,404,2024,11,boat,unguided,114.02789662976184,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,406,2024,11,bank,unguided,404.421358552598,16.077971830985913,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,406,2024,11,boat,guided,274.877337231723,80.93023147699758,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2024,406,2024,11,boat,unguided,400.8627834629293,118.02325423728813,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,9,bank,unguided,78.63280986853022,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,9,boat,guided,11.461950239703409,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,9,boat,unguided,24.15826435137488,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,9,bank,unguided,94.42550879618602,35.080551980198024,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,9,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,9,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,9,bank,unguided,29.364014651988526,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,9,boat,guided,8.518794182659008,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,9,boat,unguided,17.95499696960437,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,9,bank,unguided,576.226653538605,292.55232920792076,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,9,boat,guided,143.9302403687317,28.59742574257426,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,9,boat,unguided,303.36066046948065,60.27457425742575,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,9,bank,unguided,483.6139337765164,38.60468688118812,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,9,boat,guided,21.68663262108522,5.106683168316832,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,9,boat,unguided,45.70874875521039,10.763316831683168,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,10,bank,unguided,60.30868988418683,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,10,boat,guided,66.35543167388788,19.848275577557757,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,10,boat,unguided,139.85683291265602,41.83405775577558,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,10,bank,unguided,42.620454539278924,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,10,boat,guided,1.611768113938895,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,10,boat,unguided,3.397111255532748,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,10,bank,unguided,217.07341161785521,169.15301608910895,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,10,boat,guided,5.2056129802795095,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,10,boat,unguided,10.971830435358351,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,10,bank,unguided,867.0548378862026,170.34119837340876,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,10,boat,guided,346.74494009440286,421.9528231966054,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,10,boat,unguided,730.831642968203,889.3467196605375,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,10,bank,unguided,1228.1243439048258,255.48155555555553,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,10,boat,guided,94.75335517144252,48.02940099009901,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,10,boat,unguided,199.71091782288656,101.231199009901,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,11,bank,unguided,308.2704795694148,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,11,boat,guided,80.56492837768093,49.416901225836874,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,11,boat,unguided,169.8060798114198,104.15562258368696,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,11,bank,unguided,100.79448653391401,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,11,boat,guided,7.210872094880877,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,11,boat,unguided,15.19829964613354,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,11,bank,unguided,104.40965001675407,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,11,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,11,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,11,bank,unguided,145.77912173711528,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,11,boat,guided,38.78134509245679,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,11,boat,unguided,81.739142733332,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,11,bank,unguided,948.881334261875,8.841024339933991,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,11,boat,guided,81.1579895831246,121.9173787128713,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,11,boat,unguided,171.05607035212418,256.96432128712877,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,12,bank,unguided,23.759656436137863,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,12,boat,guided,8.529721809317875,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,398,2025,12,boat,unguided,17.9780290442546,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,12,bank,unguided,3.3748140699677953,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,12,boat,guided,0.4753330537396013,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,400,2025,12,boat,unguided,1.001855820958852,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,12,bank,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,12,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,402,2025,12,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,12,bank,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,12,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,404,2025,12,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,12,bank,unguided,1.3753139043989682,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,12,boat,guided,0.4818516234599515,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Quillayute,Quillayute fall salmon 2025,406,2025,12,boat,unguided,1.01559496021559,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; estimated_donor,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2022,329,2022,10,bank,unguided,1493.4508721834516,624.928,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2022,329,2022,10,boat,unguided,466.9611490755016,175.2328775510204,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2022,329,2022,11,bank,unguided,2935.5397809182405,2019.527,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2022,329,2022,11,boat,unguided,920.0280489968819,701.742017857143,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2022,329,2022,12,bank,unguided,485.0978171657919,101.052,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2022,329,2022,12,boat,unguided,75.43012935249597,4.735408163265307,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2023,329,2023,10,bank,unguided,6441.985653238324,1652.2935,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2023,329,2023,10,boat,unguided,1950.175202601142,1016.7034214285715,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2023,329,2023,11,bank,unguided,2336.5893694379606,184.2375,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2023,329,2023,11,boat,unguided,1047.6921069256166,446.07451587301597,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2023,329,2023,12,bank,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2023,329,2023,12,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=area_season; zero_effort,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2024,329,2024,10,bank,unguided,4029.698837928656,2330.2763333333332,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2024,329,2024,10,boat,unguided,1707.9454524066532,1319.1219301221167,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2024,329,2024,11,bank,unguided,1889.6618825778728,864.4244999999999,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2024,329,2024,11,boat,unguided,1022.3158819647126,954.5289179104478,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2024,329,2024,12,bank,unguided,495.759453364693,38.168000000000006,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2024,329,2024,12,boat,unguided,346.94586666258374,311.4036069651741,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2025,329,2025,10,bank,unguided,4881.508935752317,1637.0494545454544,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2025,329,2025,10,boat,unguided,1498.6531482039215,1118.705819047619,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2025,329,2025,11,bank,unguided,1141.021378454339,142.42710714285715,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2025,329,2025,11,boat,unguided,622.9687094600616,260.42355520833337,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2025,329,2025,12,bank,unguided,392.3264336022251,81.95179999999999,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
WACoast,Satsop,Satsop salmon 2025,329,2025,12,boat,unguided,146.71364734348228,90.518725,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2022,830,2022,9,bank,unguided,5706.491363803967,564.7546794871795,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2022,830,2022,9,boat,guided,441.87407437250914,209.14404165808446,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2022,830,2022,9,boat,unguided,8314.446868805171,3935.322579770487,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2022,830,2022,10,bank,unguided,7624.537208950049,595.3912273374773,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2022,830,2022,10,boat,guided,304.44958337881263,120.62687535473165,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2022,830,2022,10,boat,unguided,5728.622772964596,2269.7546750420934,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2022,830,2022,11,bank,unguided,2692.883008265429,208.0395180436847,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2022,830,2022,11,boat,guided,106.50137975936416,46.81043340199108,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2022,830,2022,11,boat,unguided,2003.9647375129339,880.8003999313423,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,8,bank,unguided,12168.93856656052,4461.605709456265,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,8,boat,guided,191.72629212370836,158.7859297461929,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,8,boat,unguided,4200.1434228031,3478.5196702538074,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,9,bank,unguided,26609.458989153616,11669.796909180455,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,9,boat,guided,480.9853182590758,328.08948341793564,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,9,boat,unguided,10536.934181396498,7187.448683248731,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,10,bank,unguided,13740.070912817464,1406.8747158884948,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,10,boat,guided,347.92545730511034,112.21263281242446,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,10,boat,unguided,7621.9949018933485,2458.2395374256707,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,11,bank,unguided,4816.254033434394,625.4745262017336,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,11,boat,guided,115.11013400708825,46.46600504537763,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2023,830,2023,11,boat,unguided,2521.715028713422,1017.9296919243193,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2024,830,2024,9,bank,unguided,5732.53666030569,712.3601301060181,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2024,830,2024,9,boat,unguided,9392.734575135237,4865.529270070423,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2024,830,2024,10,bank,unguided,5929.881868904439,900.3848348256048,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2024,830,2024,10,boat,unguided,6252.017305188493,4202.553401207243,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2024,830,2024,11,bank,unguided,2986.3201262642415,387.4529775491113,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2024,830,2024,11,boat,unguided,2126.825423401489,1849.945707887324,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,830,2025,8,bank,unguided,6806.1585064595965,1117.806465296316,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,830,2025,8,boat,guided,248.89566196917207,56.94803486842105,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,830,2025,8,boat,unguided,2852.0994707614964,652.5684651315789,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,826,2025,9,bank,unguided,625.5593862878429,713.9417843032568,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,826,2025,9,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,826,2025,9,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,830,2025,9,bank,unguided,15105.50384643505,4308.723522797652,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,830,2025,9,boat,guided,738.8388775843208,374.54791222744365,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,830,2025,9,boat,unguided,8466.36681035148,4291.950666343985,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,826,2025,10,bank,unguided,2230.020576664232,1908.8543229141385,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,826,2025,10,boat,guided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,826,2025,10,boat,unguided,0,0,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=type_season; zero_effort,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,830,2025,10,bank,unguided,10739.075476742853,3446.570358885055,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,830,2025,10,boat,guided,515.892472628501,367.3284328508772,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
PugetSound,Skagit,Skagit fall salmon 2025,830,2025,10,boat,unguided,5911.620301103643,4209.22253381579,P1,creel_pe,design-based PE (pe_period=month); trip_length_source=month; estimated,design_stratum,fishery_year_interviews
