license_year,region,system,stream,stream_code,species,calendar_year,calendar_month,harvest_count
2020,Columbia - Lower,Lower Columbia,"Grays River above
Barr Rd Bridge",595,Jackcoho,2020,11,24
2020,Columbia - Lower,Lower Columbia,"Grays River above
Barr Rd Bridge",595,Jackcoho,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Grays River above
Barr Rd Bridge",595,Jackcoho,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Grays River above
Barr Rd Bridge",595,Jackcoho,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Grays River above
Barr Rd Bridge",595,Jackcoho,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2020,6,12
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2020,8,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2020,9,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2020,10,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
above Kalama Falls
Hatchery",602,Chinook,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2020,5,61
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2020,6,24
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2020,8,134
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2020,9,183
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2020,10,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Chinook,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2020,6,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2020,8,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2020,9,37
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2020,10,73
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Coho,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2020,6,12
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2020,8,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2020,9,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2020,10,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Sockeye,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2020,6,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2020,8,12
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2020,9,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2020,10,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackchin,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2020,6,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2020,8,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2020,9,24
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2020,10,49
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
below Modrow
Bridge",604,Jackcoho,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2020,5,110
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2020,6,37
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2020,8,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2020,9,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2020,10,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Chinook,2021,3,12
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2020,6,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2020,8,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2020,9,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2020,10,110
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2020,11,12
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Coho,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2020,6,12
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2020,8,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2020,9,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2020,10,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackchin,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2020,6,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2020,8,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2020,9,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2020,10,24
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2020,11,12
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Kalama River
between Modrow
Bridge and Kalama
Falls Hatchery",603,Jackcoho,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2020,6,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2020,8,26
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2020,9,217
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2020,10,26
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Chinook,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2020,6,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2020,8,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2020,9,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2020,10,24
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Coho,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2020,6,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2020,8,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2020,9,49
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2020,10,12
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackchin,2021,3,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2020,4,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2020,5,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2020,6,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2020,7,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2020,8,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2020,9,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2020,10,24
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2020,11,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2020,12,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2021,1,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2021,2,0
2020,Columbia - Lower,Lower Columbia,"Washougal River
below County Line
Access",667,Jackcoho,2021,3,0
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2020,4,0
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2020,5,0
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2020,6,0
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2020,7,8
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2020,8,0
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2020,9,0
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2020,10,16
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2020,11,0
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2020,12,0
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2021,1,0
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2021,2,0
2020,Columbia - Middle,"Big White
Salmon River","Big White Salmon
River",508,Coho,2021,3,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2020,4,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2020,5,11
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2020,6,333
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2020,7,218
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2020,8,11
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2020,9,700
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2020,10,424
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2020,11,11
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2020,12,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2021,1,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2021,2,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Chinook,2021,3,11
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2020,4,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2020,5,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2020,6,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2020,7,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2020,8,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2020,9,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2020,10,172
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2020,11,69
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2020,12,23
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2021,1,11
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2021,2,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Coho,2021,3,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2020,4,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2020,5,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2020,6,11
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2020,7,23
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2020,8,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2020,9,11
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2020,10,23
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2020,11,11
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2020,12,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2021,1,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2021,2,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
above Fishway 5",608,Jackchin,2021,3,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2020,4,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2020,5,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2020,6,35
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2020,7,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2020,8,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2020,9,750
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2020,10,651
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2020,11,84
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2020,12,125
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2021,1,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2021,2,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Chinook,2021,3,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2020,4,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2020,5,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2020,6,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2020,7,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2020,8,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2020,9,93
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2020,10,3197
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2020,11,1431
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2020,12,816
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2021,1,80
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2021,2,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Coho,2021,3,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2020,4,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2020,5,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2020,6,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2020,7,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2020,8,23
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2020,9,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2020,10,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2020,11,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2020,12,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2021,1,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2021,2,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Sockeye,2021,3,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Jackchin,2020,4,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Jackchin,2020,5,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Jackchin,2020,6,0
2020,Columbia - Middle,Klickitat River,"Klickitat River
below Fishway 5",607,Jackchin,2020,7,11
