analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,estimate_time_period
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-11-06,2023-11-12,45,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,number_observations,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-11-06,2023-11-12,45,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_mean,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-11-06,2023-11-12,45,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-11-06,2023-11-12,45,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-11-06,2023-11-12,45,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-11-06,2023-11-12,45,weekday,Bank,Chinook|Coho|Pink_Adult|Jack|NA_AD|NA|UM|UNK_Kept,PE,catch,total_catch,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Bank,NA,PE,effort,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Bank,NA,PE,effort,daily_mean,248.12823895782597,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Bank,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Bank,NA,PE,effort,days_open,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Bank,NA,PE,effort,total_effort,496.25647791565194,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Boat,NA,PE,effort,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Boat,NA,PE,effort,daily_mean,39.22599999999999,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Boat,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Boat,NA,PE,effort,days_open,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-01,2023-07-02,26,weekend,Boat,NA,PE,effort,total_effort,78.45199999999998,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Bank,NA,PE,effort,number_observations,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Bank,NA,PE,effort,daily_mean,77.73809048573763,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Bank,NA,PE,effort,daily_variance,2043.3157073221594,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Bank,NA,PE,effort,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Bank,NA,PE,effort,total_effort,310.9523619429505,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Boat,NA,PE,effort,number_observations,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Boat,NA,PE,effort,daily_mean,13.00159259259259,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Boat,NA,PE,effort,daily_variance,338.082819887517,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Boat,NA,PE,effort,days_open,4,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekday,Boat,NA,PE,effort,total_effort,52.00637037037036,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Bank,NA,PE,effort,number_observations,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Bank,NA,PE,effort,daily_mean,118.48508542310165,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Bank,NA,PE,effort,daily_variance,659.3349034840946,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Bank,NA,PE,effort,days_open,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Bank,NA,PE,effort,total_effort,355.455256269305,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Boat,NA,PE,effort,number_observations,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Boat,NA,PE,effort,daily_mean,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Boat,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Boat,NA,PE,effort,days_open,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-03,2023-07-09,27,weekend,Boat,NA,PE,effort,total_effort,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Bank,NA,PE,effort,number_observations,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Bank,NA,PE,effort,daily_mean,72.44729009401917,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Bank,NA,PE,effort,daily_variance,160.04381303272194,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Bank,NA,PE,effort,days_open,5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Bank,NA,PE,effort,total_effort,362.23645047009586,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Boat,NA,PE,effort,number_observations,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Boat,NA,PE,effort,daily_mean,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Boat,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Boat,NA,PE,effort,days_open,5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekday,Boat,NA,PE,effort,total_effort,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Bank,NA,PE,effort,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Bank,NA,PE,effort,daily_mean,221.2658328623971,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Bank,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Bank,NA,PE,effort,days_open,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Bank,NA,PE,effort,total_effort,442.5316657247942,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Boat,NA,PE,effort,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Boat,NA,PE,effort,daily_mean,12.855333333333332,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Boat,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Boat,NA,PE,effort,days_open,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-10,2023-07-16,28,weekend,Boat,NA,PE,effort,total_effort,25.710666666666665,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Bank,NA,PE,effort,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Bank,NA,PE,effort,daily_mean,43.40689223729478,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Bank,NA,PE,effort,daily_variance,207.50192805498074,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Bank,NA,PE,effort,days_open,5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Bank,NA,PE,effort,total_effort,217.0344611864739,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Boat,NA,PE,effort,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Boat,NA,PE,effort,daily_mean,16.97625925925926,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Boat,NA,PE,effort,daily_variance,376.8485457294238,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Boat,NA,PE,effort,days_open,5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekday,Boat,NA,PE,effort,total_effort,84.88129629629628,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Bank,NA,PE,effort,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Bank,NA,PE,effort,daily_mean,173.94100669067512,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Bank,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Bank,NA,PE,effort,days_open,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Bank,NA,PE,effort,total_effort,347.88201338135025,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Boat,NA,PE,effort,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Boat,NA,PE,effort,daily_mean,38.06366666666666,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Boat,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Boat,NA,PE,effort,days_open,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-17,2023-07-23,29,weekend,Boat,NA,PE,effort,total_effort,76.12733333333333,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Bank,NA,PE,effort,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Bank,NA,PE,effort,daily_mean,167.58736008094212,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Bank,NA,PE,effort,daily_variance,3738.145931756423,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Bank,NA,PE,effort,days_open,5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Bank,NA,PE,effort,total_effort,837.9368004047105,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Boat,NA,PE,effort,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Boat,NA,PE,effort,daily_mean,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Boat,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Boat,NA,PE,effort,days_open,5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekday,Boat,NA,PE,effort,total_effort,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Bank,NA,PE,effort,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Bank,NA,PE,effort,daily_mean,307.19626789764675,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Bank,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Bank,NA,PE,effort,days_open,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Bank,NA,PE,effort,total_effort,614.3925357952935,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Boat,NA,PE,effort,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Boat,NA,PE,effort,daily_mean,37.46966666666666,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Boat,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Boat,NA,PE,effort,days_open,2,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-24,2023-07-30,30,weekend,Boat,NA,PE,effort,total_effort,74.93933333333332,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Bank,NA,PE,effort,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Bank,NA,PE,effort,daily_mean,159.02071677640802,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Bank,NA,PE,effort,daily_variance,43.58172535232545,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Bank,NA,PE,effort,days_open,5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Bank,NA,PE,effort,total_effort,795.1035838820401,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Boat,NA,PE,effort,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Boat,NA,PE,effort,daily_mean,49.30098148148147,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Boat,NA,PE,effort,daily_variance,3195.6075898343606,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Boat,NA,PE,effort,days_open,5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekday,Boat,NA,PE,effort,total_effort,246.50490740740736,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Bank,NA,PE,effort,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Bank,NA,PE,effort,daily_mean,487.4090892139468,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Bank,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Bank,NA,PE,effort,days_open,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Bank,NA,PE,effort,total_effort,487.4090892139468,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Boat,NA,PE,effort,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Boat,NA,PE,effort,daily_mean,134.94188888888888,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Boat,NA,PE,effort,daily_variance,0,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Boat,NA,PE,effort,days_open,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-07-31,2023-08-06,31,weekend,Boat,NA,PE,effort,total_effort,134.94188888888888,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Bank,NA,PE,effort,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Bank,NA,PE,effort,daily_mean,392.5436689103379,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Bank,NA,PE,effort,daily_variance,7351.382607486408,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Bank,NA,PE,effort,days_open,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Bank,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Bank,NA,PE,effort,total_effort,1177.6310067310137,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Boat,NA,PE,effort,number_observations,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Boat,NA,PE,effort,daily_mean,52.476722222222214,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Boat,NA,PE,effort,daily_variance,936.6493611361451,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Boat,NA,PE,effort,days_open,3,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Boat,NA,PE,effort,degrees_freedom,37.5,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekday,Boat,NA,PE,effort,total_effort,157.43016666666665,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekend,Bank,NA,PE,effort,number_observations,1,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekend,Bank,NA,PE,effort,daily_mean,789.9467806489422,week
74C3A10F-F03D-4684-8085-5DB2224261D0,District 11,Nisqually salmon 2023,1,2023-08-07,2023-08-13,32,weekend,Bank,NA,PE,effort,daily_variance,0,week
