analysis_id,project_name,fishery_name,section_num,min_event_date,max_event_date,period,day_type,angler_final,est_cg,model_type,estimate_category,estimate_type,estimate_value,estimate_time_period
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekday,Bank,NA,PE,effort,total_effort,1968.9574222631093,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,number_observations,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,daily_mean,1032.9915110395584,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-12,2022-09-18,37,weekend,Bank,NA,PE,effort,total_effort,1032.9915110395584,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,number_observations,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,daily_mean,563.2498413063478,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,daily_variance,11440.120553472656,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekday,Bank,NA,PE,effort,total_effort,1689.7495239190434,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,number_observations,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,daily_mean,1106.2272999080037,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,daily_variance,0,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,days_open,1,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-19,2022-09-25,38,weekend,Bank,NA,PE,effort,total_effort,1106.2272999080037,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,number_observations,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,daily_mean,405.8718408463661,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,daily_variance,7135.444889644718,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,days_open,3,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,degrees_freedom,8.5,week
F2F6589E-058A-4214-ACD7-EA0467160577,District 11,Puyallup_Carbon salmon 2022,3,2022-09-26,2022-09-30,39,weekday,Bank,NA,PE,effort,total_effort,1217.6155225390985,week
