fishery_name,year,month,catch_area_code,angler_final,total_effort_hrs,n_completed_angler_trips,mean_trip_length,mean_group_size,sd,total_trips_est,pe_period,study_design,source,run_id
Lower Chehalis salmon 2023,2023,10,NA,boat,20926.49839185884,11,4.94394,1.9090909090909092,2.105868755445125,4232.757353822829,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,11,317,bank,2037.7255569580368,44,2.323105909090909,1.2045454545454546,1.60394899163127,877.1556858358864,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,11,317,boat,3139.6968699044955,24,4.699999583333334,2.2916666666666665,1.9557231547379297,668.0206698396684,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,11,NA,bank,2037.7255569580368,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,11,NA,boat,3139.6968699044955,10,3.948332,1.5,2.301347081630428,795.1957611225438,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,12,317,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,12,317,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,12,NA,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Chehalis salmon 2023,2023,12,NA,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2022,8,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2022,8,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2022,9,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2022,9,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2022,10,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2022,10,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2022,11,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2022,11,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2022,12,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2022,12,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,1,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,1,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,2,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,2,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,3,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,3,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,4,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,4,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,5,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,5,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,6,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,6,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,7,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2022-23,2023,7,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2023,8,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2023,8,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2023,9,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2023,9,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2023,10,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2023,10,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2023,11,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2023,11,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2023,12,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2023,12,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,1,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,1,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,2,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,2,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,3,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,3,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,4,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,4,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,5,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,5,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,6,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,6,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,7,507,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Lower Cowlitz salmon and steelhead 2023-24,2024,7,561,NA,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Nisqually salmon 2022,2022,7,786,bank,3540.699125425408,NA,NA,NA,NA,NA,month,NA,batch,NA
Nisqually salmon 2022,2022,7,786,boat,89.3801685460509,NA,NA,NA,NA,NA,month,NA,batch,NA
Nisqually salmon 2022,2022,8,786,bank,12793.95837271168,NA,NA,NA,NA,NA,month,NA,batch,NA
Nisqually salmon 2022,2022,8,786,boat,475.90831847890666,NA,NA,NA,NA,NA,month,NA,batch,NA
Nisqually salmon 2022,2022,9,786,bank,32705.3486520321,NA,NA,NA,NA,NA,month,NA,batch,NA
Nisqually salmon 2022,2022,9,786,boat,1010.8563907044298,NA,NA,NA,NA,NA,month,NA,batch,NA
Nisqually salmon 2022,2022,10,786,bank,8623.013020187442,NA,NA,NA,NA,NA,month,NA,batch,NA
Nisqually salmon 2022,2022,10,786,boat,650.9047930283224,NA,NA,NA,NA,NA,month,NA,batch,NA
Nisqually salmon 2022,2022,11,786,bank,335.47221108720123,NA,NA,NA,NA,NA,month,NA,batch,NA
Nisqually salmon 2022,2022,11,786,boat,27.62918767507003,NA,NA,NA,NA,NA,month,NA,batch,NA
Nooksack fall salmon 2023,2023,11,794,bank,175.8469135802469,17,2.236275294117647,1.411764705882353,1.2679039208626852,78.6338399582551,month,NA,batch,NA
Nooksack fall salmon 2023,2023,11,794,boat,195.2989197530864,4,4.591665,1.75,1.3998335483073217,42.53335549372317,month,NA,batch,NA
Nooksack fall salmon 2024,2024,11,794,bank,2044.007942233187,10,2.934999,1.5,1.5592694645139291,696.425430548081,month,NA,batch,NA
Nooksack fall salmon 2024,2024,11,794,boat,361.7195833333333,2,4.725,2,1.520279579551077,76.55440917107583,month,NA,batch,NA
Puyallup Carbon salmon 2024,2024,8,802,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup Carbon salmon 2024,2024,8,804,bank,62752.219561099286,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup Carbon salmon 2024,2024,9,802,bank,23184.405449166887,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup Carbon salmon 2024,2024,9,804,bank,35979.13721676567,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup Carbon salmon 2024,2024,10,802,bank,14139.924337318864,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup Carbon salmon 2024,2024,10,804,bank,4459.980927416632,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup Carbon salmon 2025,2025,8,804,bank,112964.08830739598,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup Carbon salmon 2025,2025,9,802,bank,26640.776030295234,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup Carbon salmon 2025,2025,9,804,bank,108891.78444902164,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup Carbon salmon 2025,2025,10,802,bank,17058.092298823285,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup Carbon salmon 2025,2025,10,804,bank,11350.888256872133,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup_Carbon salmon 2022,2022,8,802,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup_Carbon salmon 2022,2022,8,804,bank,47339.47875121566,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup_Carbon salmon 2022,2022,9,802,bank,14358.333403262332,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup_Carbon salmon 2022,2022,9,804,bank,45583.32689087821,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup_Carbon salmon 2023,2023,8,802,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup_Carbon salmon 2023,2023,8,804,bank,139747.36670565302,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup_Carbon salmon 2023,2023,9,802,bank,31189.82378362573,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup_Carbon salmon 2023,2023,9,804,bank,121503.32519137836,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup_Carbon salmon 2023,2023,10,802,bank,7079.630493421054,NA,NA,NA,NA,NA,month,NA,batch,NA
Puyallup_Carbon salmon 2023,2023,10,804,bank,5443.505338084795,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,9,398,bank,302.3235132764973,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,9,398,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,9,400,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,9,400,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,9,402,bank,355.5150150204343,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,9,402,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,9,404,bank,4005.3740403739457,3,4.0722233333333335,2.3333333333333335,0.9295069282331002,983.5840798778912,month,NA,batch,NA
Quillayute fall salmon 2022,2022,9,404,boat,367.11555555555555,2,5.441665,1.5,0.1296338861949302,67.46382872807413,month,NA,batch,NA
Quillayute fall salmon 2022,2022,9,406,bank,355.5150150204343,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,9,406,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,10,398,bank,107.12989803613198,1,5.25,1,NA,20.40569486402514,month,NA,batch,NA
Quillayute fall salmon 2022,2022,10,398,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,10,400,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,10,400,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,10,402,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,10,402,boat,35.87333333333333,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,10,404,bank,590.5931332099806,6,6.641666666666667,4.166666666666667,3.73277885465864,88.92242909058679,month,NA,batch,NA
Quillayute fall salmon 2022,2022,10,404,boat,241.685,1,2,2,NA,120.8425,month,NA,batch,NA
Quillayute fall salmon 2022,2022,10,406,bank,47.108676143772286,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,10,406,boat,96.07999999999998,1,5.68333,4,NA,16.90558176280455,month,NA,batch,NA
Quillayute fall salmon 2022,2022,11,398,bank,724.1578217328172,28,4.658928214285714,1.4285714285714286,2.732164111805408,155.43442363252677,month,NA,batch,NA
Quillayute fall salmon 2022,2022,11,398,boat,1210.1467350088185,29,6.9212644827586205,2.7586206896551726,1.5410124036202075,174.84474665335833,month,NA,batch,NA
Quillayute fall salmon 2022,2022,11,400,bank,503.85580085321214,6,6.558333333333334,1.6666666666666667,2.1872298410973334,76.8268057209472,month,NA,batch,NA
Quillayute fall salmon 2022,2022,11,400,boat,31.629080687830683,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,11,402,bank,88.5715507543841,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,11,402,boat,70.59383377425044,2,6.008335,1.5,4.254428157161665,11.749317202561183,month,NA,batch,NA
Quillayute fall salmon 2022,2022,11,404,bank,350.1630027807971,9,4.88889,2.111111111111111,3.4136358793337935,71.62423429056435,month,NA,batch,NA
Quillayute fall salmon 2022,2022,11,404,boat,753.4847949735449,23,6.299999565217392,2.4347826086956523,1.8645353091843708,119.60076936093324,month,NA,batch,NA
Quillayute fall salmon 2022,2022,11,406,bank,1901.4467032641887,22,4.150756818181818,1.9545454545454544,2.853126521944431,458.09638737089193,month,NA,batch,NA
Quillayute fall salmon 2022,2022,11,406,boat,2337.5315806878307,32,6.4921884375,2.96875,2.236143560204905,360.0529471981813,month,NA,batch,NA
Quillayute fall salmon 2022,2022,12,398,bank,888.6489315304036,55,4.076364,1.7454545454545454,2.2637226896760287,218.00038748512245,month,NA,batch,NA
Quillayute fall salmon 2022,2022,12,398,boat,760.3485596707818,41,6.4166668292682925,2.2195121951219514,1.6621691232985876,118.49587642646644,month,NA,batch,NA
Quillayute fall salmon 2022,2022,12,400,bank,770.976356659887,11,4.89394,1.818181818181818,2.578342390339188,157.53694500951931,month,NA,batch,NA
Quillayute fall salmon 2022,2022,12,400,boat,24.9038683127572,4,4.0333325,2.25,0.4642781733239244,6.1745140805418846,month,NA,batch,NA
Quillayute fall salmon 2022,2022,12,402,bank,5.410404952750138,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,12,402,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2022,2022,12,404,bank,149.32874525364008,1,2,3,NA,74.66437262682004,month,NA,batch,NA
Quillayute fall salmon 2022,2022,12,404,boat,59.52296296296296,2,5.68333,2,0.9899494936611668,10.473254757855512,month,NA,batch,NA
Quillayute fall salmon 2022,2022,12,406,bank,135.25998019928954,1,1.33333,1,NA,101.44523876256407,month,NA,batch,NA
Quillayute fall salmon 2022,2022,12,406,boat,29.77740740740741,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,9,398,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,9,398,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,9,400,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,9,400,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,9,402,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,9,402,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,9,404,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,9,404,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,9,406,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,9,406,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,10,398,bank,459.2231278865085,5,5.183332,2.2,2.674676216127851,88.59612463305619,month,NA,batch,NA
Quillayute fall salmon 2023,2023,10,398,boat,912.5160511363636,19,6.8421042105263155,2.9473684210526314,2.095633103997495,133.36775106881487,month,NA,batch,NA
Quillayute fall salmon 2023,2023,10,400,bank,382.3698515466275,3,2.68889,1.6666666666666667,2.07901880347437,142.20360503651227,month,NA,batch,NA
Quillayute fall salmon 2023,2023,10,400,boat,25.811363636363637,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,10,402,bank,169.41734373581835,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,10,402,boat,723.6036931818182,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,10,404,bank,2897.048024938735,32,5.33489625,1.9375,3.1585393512413806,543.0373692719395,month,NA,batch,NA
Quillayute fall salmon 2023,2023,10,404,boat,4908.347727272728,36,6.647685555555555,2.3333333333333335,2.409321588928474,738.354377061466,month,NA,batch,NA
Quillayute fall salmon 2023,2023,10,406,bank,1606.017330634168,33,4.2752530303030305,2.060606060606061,2.8181181667365425,375.6543341998013,month,NA,batch,NA
Quillayute fall salmon 2023,2023,10,406,boat,548.1703124999999,5,5.766666,2.8,2.4296484770908733,95.0584466830574,month,NA,batch,NA
Quillayute fall salmon 2023,2023,11,398,bank,284.84708548353956,6,3.1277783333333335,1.8333333333333333,1.7577952457373032,91.0700999645242,month,NA,batch,NA
Quillayute fall salmon 2023,2023,11,398,boat,1072.687094155844,18,6.168518888888888,2.888888888888889,1.5556544116597169,173.89702673814185,month,NA,batch,NA
Quillayute fall salmon 2023,2023,11,400,bank,99.38283478698744,3,1.8222233333333333,2,1.0463334218275422,54.5393272981472,month,NA,batch,NA
Quillayute fall salmon 2023,2023,11,400,boat,53.861539502164504,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,11,402,bank,9.536848168343443,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,11,402,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,11,404,bank,195.03043287903057,4,2.3458325,2.5,1.984309719984509,83.13911282200692,month,NA,batch,NA
Quillayute fall salmon 2023,2023,11,404,boat,412.0854301948052,1,2.4,5,NA,171.70226258116884,month,NA,batch,NA
Quillayute fall salmon 2023,2023,11,406,bank,768.9061625569634,10,3.341667,1.5,1.8896618173516304,230.0965842966889,month,NA,batch,NA
Quillayute fall salmon 2023,2023,11,406,boat,760.7974161255411,6,5.644445,2.6666666666666665,1.4103049683348634,134.7869305353389,month,NA,batch,NA
Quillayute fall salmon 2023,2023,12,398,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,12,398,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,12,400,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,12,400,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,12,402,bank,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,12,402,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,12,404,bank,1.9265705049884456,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,12,404,boat,21.86704545454545,1,7.53333,3,NA,2.9027064332168444,month,NA,batch,NA
Quillayute fall salmon 2023,2023,12,406,bank,5.353488019353351,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2023,2023,12,406,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2024,2024,9,398,bank,338.80551980633965,13,2.0974361538461537,2.076923076923077,1.0967927102658497,161.53317429236557,month,NA,batch,NA
Quillayute fall salmon 2024,2024,9,398,boat,849.3633597883597,11,6.1393936363636366,2.5454545454545454,1.8675638825928969,138.34645733702095,month,NA,batch,NA
Quillayute fall salmon 2024,2024,9,400,bank,332.5091218812443,10,4.261667,2.2,1.6234024637371285,78.02325284477747,month,NA,batch,NA
Quillayute fall salmon 2024,2024,9,400,boat,59.47155257936508,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2024,2024,9,402,bank,78.12060185918449,1,0.51667,2,NA,151.20018940365125,month,NA,batch,NA
Quillayute fall salmon 2024,2024,9,402,boat,374.5522321428572,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2024,2024,9,404,bank,1285.7488717298284,23,4.657246521739131,2.347826086956522,3.782992624494298,276.07490085143655,month,NA,batch,NA
Quillayute fall salmon 2024,2024,9,404,boat,1676.3768518518518,25,5.3413324,2.36,1.6302634449128153,313.84993973635716,month,NA,batch,NA
Quillayute fall salmon 2024,2024,9,406,bank,1186.936244590366,18,2.5361105555555556,2.1666666666666665,1.451326680659386,468.0143939270652,month,NA,batch,NA
Quillayute fall salmon 2024,2024,9,406,boat,262.63775628306877,1,3.98333,2,NA,65.9342199323352,month,NA,batch,NA
Quillayute fall salmon 2024,2024,10,398,bank,257.4994460652492,11,4.375758181818182,2,3.148425904923977,58.84681816632174,month,NA,batch,NA
Quillayute fall salmon 2024,2024,10,398,boat,1015.0998037918872,8,5.9229175,2.125,2.7660622568437816,171.38509928458186,month,NA,batch,NA
Quillayute fall salmon 2024,2024,10,400,bank,227.7001942987656,5,2.620002,2,0.9064113672444758,86.90840476410537,month,NA,batch,NA
Quillayute fall salmon 2024,2024,10,400,boat,41.005013227513224,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2024,2024,10,402,bank,112.20386313692347,3,1.9944433333333331,1.3333333333333333,0.9916766759550883,56.25823569998152,month,NA,batch,NA
Quillayute fall salmon 2024,2024,10,402,boat,580.3900411522634,2,7.074999999999999,2.5,0.22391243333053196,82.03392807805844,month,NA,batch,NA
Quillayute fall salmon 2024,2024,10,404,bank,1562.960615217512,45,3.524814222222222,2,2.4429807127131777,443.4164516710734,month,NA,batch,NA
Quillayute fall salmon 2024,2024,10,404,boat,5007.116145544637,41,5.541057804878049,2.341463414634146,2.638693992884086,903.6390382241892,month,NA,batch,NA
Quillayute fall salmon 2024,2024,10,406,bank,1573.9321601329052,40,2.42833325,1.925,1.5869044690914762,648.1532796756397,month,NA,batch,NA
Quillayute fall salmon 2024,2024,10,406,boat,3724.1998015873014,40,6.81750075,2.75,1.7659446432584656,546.270537863498,month,NA,batch,NA
Quillayute fall salmon 2024,2024,11,398,bank,502.4847284797554,23,3.3833334782608695,2.0434782608695654,1.7033684512795888,148.51764737599763,month,NA,batch,NA
Quillayute fall salmon 2024,2024,11,398,boat,1298.4045748299318,17,5.737255294117647,2.588235294117647,1.730651207295673,226.31110317875755,month,NA,batch,NA
Quillayute fall salmon 2024,2024,11,400,bank,269.03949071686156,2,2.9666699999999997,1.5,0.7778174593052023,90.68736688504671,month,NA,batch,NA
Quillayute fall salmon 2024,2024,11,400,boat,142.57326105442178,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2024,2024,11,402,bank,31.997228116827905,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2024,2024,11,402,boat,74.19965136054422,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2024,2024,11,404,bank,74.96047066778574,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2024,2024,11,404,boat,829.7436352040816,1,4.31667,3,NA,192.2184543187414,month,NA,batch,NA
Quillayute fall salmon 2024,2024,11,406,bank,945.7361372819288,18,2.305555555555556,1.6111111111111112,2.145857590193452,410.19880653192087,month,NA,batch,NA
Quillayute fall salmon 2024,2024,11,406,boat,4152.837969812925,57,6.1456140350877195,2.6140350877192984,1.456902372495028,675.7401206946523,month,NA,batch,NA
Quillayute fall salmon 2025,2025,9,398,bank,270.01179955675275,4,3.4083325,1.75,2.0906536590800973,79.22108525408032,month,NA,batch,NA
Quillayute fall salmon 2025,2025,9,398,boat,240.7333429783951,2,6.758335,2.5,1.0017369637035465,35.62021459107829,month,NA,batch,NA
Quillayute fall salmon 2025,2025,9,400,bank,626.773088561463,12,6.4652775,2.0833333333333335,2.5211767666567027,96.94449906619832,month,NA,batch,NA
Quillayute fall salmon 2025,2025,9,400,boat,0,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2025,2025,9,402,bank,52.141263423811544,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2025,2025,9,402,boat,39.71068672839507,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2025,2025,9,404,bank,1848.0449019360512,34,3.183333823529412,1.8823529411764703,2.257706410430076,580.5375761336569,month,NA,batch,NA
Quillayute fall salmon 2025,2025,9,404,boat,2262.993525752315,25,5.0593328,2.64,2.33844320962423,447.2909008382123,month,NA,batch,NA
Quillayute fall salmon 2025,2025,9,406,bank,2089.4137656493726,19,4.198246842105263,1.4210526315789471,4.07244961349507,497.68721188428503,month,NA,batch,NA
Quillayute fall salmon 2025,2025,9,406,boat,407.36756365740746,3,6.044443333333334,3.6666666666666665,2.1071508321981445,67.3953813762956,month,NA,batch,NA
Quillayute fall salmon 2025,2025,10,398,bank,256.2043509303677,1,4.21667,1,NA,60.75987709030294,month,NA,batch,NA
Quillayute fall salmon 2025,2025,10,398,boat,1225.2445387517148,12,5.941666666666666,2.4166666666666665,1.8622855703303416,206.21226458654388,month,NA,batch,NA
Quillayute fall salmon 2025,2025,10,400,bank,277.06590298637826,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2025,2025,10,400,boat,29.05150034293553,1,5.8,2,NA,5.008879369471643,month,NA,batch,NA
Quillayute fall salmon 2025,2025,10,402,bank,476.2740996337605,3,2.1777766666666665,2.3333333333333335,2.862802321089134,218.6974022284626,month,NA,batch,NA
Quillayute fall salmon 2025,2025,10,402,boat,24.26616512345679,NA,NA,NA,NA,NA,month,NA,batch,NA
Quillayute fall salmon 2025,2025,10,404,bank,4218.0230448065895,32,4.82864625,2.28125,3.1797645254455964,873.5415324339797,month,NA,batch,NA
