fishery_name,study_design,year,month,catch_area_code,angler_final,catch_group,species_scope,is_total,est_cg,harvest_est,harvest_var,n_strata,harvest_se,harvest_cv,harvest_l95,harvest_u95,life_stage_levels,fin_mark_levels,fate_levels,total_effort_hrs,harvest_per_hr,pe_period
Snohomish fall salmon 2024,Standard,2024,11,844,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,4185.067099272552,0,month
Snohomish fall salmon 2024,Standard,2024,11,844,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,237.51,37607.3334,2,193.92610293614422,0.8164965809277261,-142.58516175484266,617.6051617548426,Adult|Jack|NA,AD|NA|UM|UNK,Kept,4185.067099272552,0.056751778254949356,month
Snohomish fall salmon 2024,Standard,2024,11,844,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,237.51,37607.3334,2,193.92610293614422,0.8164965809277261,-142.58516175484266,617.6051617548426,Adult|Jack|NA,AD|NA|UM|UNK,Kept,4185.067099272552,0.056751778254949356,month
Snohomish fall salmon 2024,Standard,2024,11,844,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,4185.067099272552,0,month
Snohomish fall salmon 2024,Standard,2024,11,844,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3379.362521258504,0,month
Snohomish fall salmon 2024,Standard,2024,11,844,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,530.9305714285714,15521.183194897958,2,124.58404069100487,0.2346522264781013,286.74585167420184,775.115291182941,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3379.362521258504,0.1571096821038449,month
Snohomish fall salmon 2024,Standard,2024,11,844,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,328.5154285714286,5847.662659183674,2,76.4700115024424,0.23277449048581186,178.63420602664146,478.3966511162157,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3379.362521258504,0.09721224831749824,month
Snohomish fall salmon 2024,Standard,2024,11,844,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,202.4185714285714,10097.058369183673,2,100.48411998511841,0.4964174940863903,5.469696257739315,399.3674465994035,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3379.362521258504,0.05989844834794136,month
Snohomish fall salmon 2024,Standard,2024,11,850,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,343.78056355830313,0,month
Snohomish fall salmon 2024,Standard,2024,11,850,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,343.78056355830313,0,month
Snohomish fall salmon 2024,Standard,2024,11,850,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,343.78056355830313,0,month
Snohomish fall salmon 2024,Standard,2024,11,850,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,343.78056355830313,0,month
Snohomish fall salmon 2024,Standard,2024,11,850,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,230.46407879818597,0,month
Snohomish fall salmon 2024,Standard,2024,11,850,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0.938,0,2,0,0,0.938,0.938,Adult|Jack|NA,AD|NA|UM|UNK,Kept,230.46407879818597,0.00407004859452042,month
Snohomish fall salmon 2024,Standard,2024,11,850,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,230.46407879818597,0,month
Snohomish fall salmon 2024,Standard,2024,11,850,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0.938,0,2,0,0,0.938,0.938,Adult|Jack|NA,AD|NA|UM|UNK,Kept,230.46407879818597,0.00407004859452042,month
Snohomish fall salmon 2024,Standard,2024,11,852,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2070.6400301538038,0,month
Snohomish fall salmon 2024,Standard,2024,11,852,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,40.24708333333333,184.15501009027776,2,13.570372511109552,0.3371765451602386,13.649153211558609,66.84501345510805,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2070.6400301538038,0.019437025628420715,month
Snohomish fall salmon 2024,Standard,2024,11,852,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2070.6400301538038,0,month
Snohomish fall salmon 2024,Standard,2024,11,852,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,40.24708333333333,184.15501009027776,2,13.570372511109552,0.3371765451602386,13.649153211558609,66.84501345510805,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2070.6400301538038,0.019437025628420715,month
Snohomish fall salmon 2024,Standard,2024,11,852,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1426.3963567649282,0,month
Snohomish fall salmon 2024,Standard,2024,11,852,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,156.52833333333334,3963.958935777778,2,62.959978841941954,0.402227363578108,33.126774803127105,279.9298918635396,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1426.3963567649282,0.10973691329970874,month
Snohomish fall salmon 2024,Standard,2024,11,852,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,2,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1426.3963567649282,0,month
Snohomish fall salmon 2024,Standard,2024,11,852,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,156.52833333333334,3963.958935777778,2,62.959978841941954,0.402227363578108,33.126774803127105,279.9298918635396,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1426.3963567649282,0.10973691329970874,month
Snohomish fall salmon 2025,Standard,2025,8,850,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,22438.206926346258,0,month
Snohomish fall salmon 2025,Standard,2025,8,850,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,966.668,109110.01142483333,4,330.31804586615203,0.3417078519886373,319.24463010234206,1614.0913698976578,Adult,AD|UM,Kept,22438.206926346258,0.04308133903805691,month
Snohomish fall salmon 2025,Standard,2025,8,850,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,22438.206926346258,0,month
Snohomish fall salmon 2025,Standard,2025,8,850,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,22438.206926346258,0,month
Snohomish fall salmon 2025,Standard,2025,8,850,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,966.668,109110.01142483333,4,330.31804586615203,0.3417078519886373,319.24463010234206,1614.0913698976578,Adult,AD|UM,Kept,22438.206926346258,0.04308133903805691,month
Snohomish fall salmon 2025,Standard,2025,8,850,boat,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,16178.901818181816,0,month
Snohomish fall salmon 2025,Standard,2025,8,850,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,2672.1110000000003,864030.6806679998,4,929.5325065149684,0.3478644811218427,850.2272872306623,4493.994712769339,Adult,AD|UM,Kept,16178.901818181816,0.16516022101061814,month
Snohomish fall salmon 2025,Standard,2025,8,850,boat,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,16178.901818181816,0,month
Snohomish fall salmon 2025,Standard,2025,8,850,boat,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,16178.901818181816,0,month
Snohomish fall salmon 2025,Standard,2025,8,850,boat,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,2672.1110000000003,864030.6806679998,4,929.5325065149684,0.3478644811218427,850.2272872306623,4493.994712769339,Adult,AD|UM,Kept,16178.901818181816,0.16516022101061814,month
Snohomish fall salmon 2025,Standard,2025,9,850,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,35.056250000000006,245.78813281249998,4,15.6776316072454,0.44721359549995787,4.328092049799022,65.78440795020099,Adult,AD|UM,Kept,48112.215608896164,7.286351201319015e-4,month
Snohomish fall salmon 2025,Standard,2025,9,850,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,9011.2679,508245.73325061833,4,712.9135524385957,0.07911356762998864,7613.957337220353,10408.57846277965,Adult,AD|UM,Kept,48112.215608896164,0.1872968805521768,month
Snohomish fall salmon 2025,Standard,2025,9,850,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,48112.215608896164,0,month
Snohomish fall salmon 2025,Standard,2025,9,850,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,24.2256,377.2798041599999,4,19.42369182622088,0.8017837257372731,-13.844835979392926,62.296035979392926,Adult,AD|UM,Kept,48112.215608896164,5.03522851596146e-4,month
Snohomish fall salmon 2025,Standard,2025,9,850,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,8951.986050000001,531678.0455614191,4,729.1625645639106,0.08145260286279271,7522.827423454737,10381.144676545266,Adult,AD|UM,Kept,48112.215608896164,0.18606472258044876,month
Snohomish fall salmon 2025,Standard,2025,9,850,boat,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,28747.535161616157,0,month
Snohomish fall salmon 2025,Standard,2025,9,850,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,9856.4371,1099690.84051311,4,1048.6614518104068,0.10639356201140947,7801.060654451601,11911.813545548397,Adult,AD|UM,Kept,28747.535161616157,0.3428619895440761,month
Snohomish fall salmon 2025,Standard,2025,9,850,boat,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,28747.535161616157,0,month
Snohomish fall salmon 2025,Standard,2025,9,850,boat,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,82.97279999999999,924.5973544399999,4,30.4071924787541,0.3664718133985367,23.374702741641954,142.57089725835803,Adult,AD|UM,Kept,28747.535161616157,0.002886257883798875,month
Snohomish fall salmon 2025,Standard,2025,9,850,boat,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,9773.466550000001,1142001.6531921024,4,1068.644774091046,0.10934142646562246,7678.922792781551,11868.01030721845,Adult,AD|UM,Kept,28747.535161616157,0.33997580992785703,month
Snohomish fall salmon 2025,Standard,2025,10,844,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,527.7652168369515,0,month
Snohomish fall salmon 2025,Standard,2025,10,844,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,45.975,520.2048149999999,2,22.807998925815475,0.49609568082252253,1.2713221054016728,90.67867789459834,Adult,AD|UM,Kept,527.7652168369515,0.08711259956755275,month
Snohomish fall salmon 2025,Standard,2025,10,844,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,527.7652168369515,0,month
Snohomish fall salmon 2025,Standard,2025,10,844,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,45.975,520.2048149999999,2,22.807998925815475,0.49609568082252253,1.2713221054016728,90.67867789459834,Adult,AD|UM,Kept,527.7652168369515,0.08711259956755275,month
Snohomish fall salmon 2025,Standard,2025,10,844,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,527.7652168369515,0,month
Snohomish fall salmon 2025,Standard,2025,10,844,boat,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,76.87136363636363,0,month
Snohomish fall salmon 2025,Standard,2025,10,844,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,41.17,80.82010000000001,2,8.99,0.21836288559630798,23.5496,58.790400000000005,Adult,AD|UM,Kept,76.87136363636363,0.5355700491375794,month
Snohomish fall salmon 2025,Standard,2025,10,844,boat,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,76.87136363636363,0,month
Snohomish fall salmon 2025,Standard,2025,10,844,boat,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,41.17,80.82010000000001,2,8.99,0.21836288559630798,23.5496,58.790400000000005,Adult,AD|UM,Kept,76.87136363636363,0.5355700491375794,month
Snohomish fall salmon 2025,Standard,2025,10,844,boat,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,76.87136363636363,0,month
Snohomish fall salmon 2025,Standard,2025,10,850,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,892.0037612280732,0,month
Snohomish fall salmon 2025,Standard,2025,10,850,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,892.0037612280732,0,month
Snohomish fall salmon 2025,Standard,2025,10,850,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,892.0037612280732,0,month
Snohomish fall salmon 2025,Standard,2025,10,850,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,892.0037612280732,0,month
Snohomish fall salmon 2025,Standard,2025,10,850,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,892.0037612280732,0,month
Snohomish fall salmon 2025,Standard,2025,10,850,boat,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,1590.4368518518518,0,month
Snohomish fall salmon 2025,Standard,2025,10,850,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,237.5246666666667,2983.115887777778,2,54.61790812341478,0.22994625732940624,130.47356674477373,344.57576658855965,Adult,AD|UM,Kept,1590.4368518518518,0.1493455501801916,month
Snohomish fall salmon 2025,Standard,2025,10,850,boat,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,1590.4368518518518,0,month
Snohomish fall salmon 2025,Standard,2025,10,850,boat,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,237.5246666666667,2983.115887777778,2,54.61790812341478,0.22994625732940624,130.47356674477373,344.57576658855965,Adult,AD|UM,Kept,1590.4368518518518,0.1493455501801916,month
Snohomish fall salmon 2025,Standard,2025,10,850,boat,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,1590.4368518518518,0,month
Snohomish fall salmon 2025,Standard,2025,11,844,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,4076.7525052188516,0,month
Snohomish fall salmon 2025,Standard,2025,11,844,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,46.933499999999995,660.59426055,4,25.70202833532793,0.5476264999483936,-3.44247553724275,97.30947553724275,Adult,AD|UM,Kept,4076.7525052188516,0.011512472228794392,month
Snohomish fall salmon 2025,Standard,2025,11,844,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,4076.7525052188516,0,month
Snohomish fall salmon 2025,Standard,2025,11,844,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,46.933499999999995,660.59426055,4,25.70202833532793,0.5476264999483936,-3.44247553724275,97.30947553724275,Adult,AD|UM,Kept,4076.7525052188516,0.011512472228794392,month
Snohomish fall salmon 2025,Standard,2025,11,844,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,4,0,NA,0,0,Adult,AD|UM,Kept,4076.7525052188516,0,month
Snohomish fall salmon 2025,Standard,2025,11,844,boat,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,3,0,NA,0,0,Adult,AD|UM,Kept,1878.3036868686868,0,month
Snohomish fall salmon 2025,Standard,2025,11,844,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,24.27825,56.5312438125,3,7.518726209438671,0.3096897926925817,9.541546629500205,39.014953370499796,Adult,AD|UM,Kept,1878.3036868686868,0.012925625483105014,month
Snohomish fall salmon 2025,Standard,2025,11,844,boat,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,3,0,NA,0,0,Adult,AD|UM,Kept,1878.3036868686868,0,month
Snohomish fall salmon 2025,Standard,2025,11,844,boat,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,24.27825,56.5312438125,3,7.518726209438671,0.3096897926925817,9.541546629500205,39.014953370499796,Adult,AD|UM,Kept,1878.3036868686868,0.012925625483105014,month
Snohomish fall salmon 2025,Standard,2025,11,844,boat,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,3,0,NA,0,0,Adult,AD|UM,Kept,1878.3036868686868,0,month
Snohomish fall salmon 2025,Standard,2025,11,850,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,1,0,NA,0,0,Adult,AD|UM,Kept,247.11629820621914,0,month
Snohomish fall salmon 2025,Standard,2025,11,850,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,0,0,1,0,NA,0,0,Adult,AD|UM,Kept,247.11629820621914,0,month
Snohomish fall salmon 2025,Standard,2025,11,850,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,1,0,NA,0,0,Adult,AD|UM,Kept,247.11629820621914,0,month
Snohomish fall salmon 2025,Standard,2025,11,850,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,0,0,1,0,NA,0,0,Adult,AD|UM,Kept,247.11629820621914,0,month
Snohomish fall salmon 2025,Standard,2025,11,850,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,1,0,NA,0,0,Adult,AD|UM,Kept,247.11629820621914,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,1167.612013888889,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,1167.612013888889,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,1167.612013888889,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,1167.612013888889,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,343.26666666666665,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,343.26666666666665,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,343.26666666666665,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,343.26666666666665,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,874,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,2249.4667360459052,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,874,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,2249.4667360459052,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,874,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,2249.4667360459052,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,874,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,2,0,NA,0,0,Adult|Jack,AD|UM,Kept,2249.4667360459052,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM,Kept,10045.455449214733,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,329.21100476190475,7866.180030358526,6,88.69148792504569,0.2694062064820404,155.37568842881518,503.0463210949943,Adult|Jack,AD|UM,Kept,10045.455449214733,0.03277213327222905,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,6,0,NA,0,0,Adult|Jack,AD|UM,Kept,10045.455449214733,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,329.21100476190475,7866.180030358526,6,88.69148792504569,0.2694062064820404,155.37568842881518,503.0463210949943,Adult|Jack,AD|UM,Kept,10045.455449214733,0.03277213327222905,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,2938.1919999999996,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,2938.1919999999996,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,2938.1919999999996,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,2938.1919999999996,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,872,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,1238.3947956311947,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,872,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,1238.3947956311947,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,872,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,1238.3947956311947,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,872,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,3,0,NA,0,0,Adult|Jack,AD|UM,Kept,1238.3947956311947,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,874,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,552.286322672144,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,874,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,552.286322672144,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,874,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,552.286322672144,0,month
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,874,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,552.286322672144,0,month
